episode,steps_done,timestep,total_reward,loss
626,33113,7,10.0,"tensor(0.0013, grad_fn=<SmoothL1LossBackward0>)"
627,33129,15,0.0,"tensor(0.5942, grad_fn=<SmoothL1LossBackward0>)"
628,33140,10,0.0,"tensor(0.5917, grad_fn=<SmoothL1LossBackward0>)"
629,33247,106,70.0,"tensor(0.2978, grad_fn=<SmoothL1LossBackward0>)"
630,33251,3,0.0,"tensor(0.2962, grad_fn=<SmoothL1LossBackward0>)"
631,33310,58,20.0,"tensor(0.0011, grad_fn=<SmoothL1LossBackward0>)"
632,33340,29,10.0,"tensor(0.5910, grad_fn=<SmoothL1LossBackward0>)"
633,33346,5,0.0,"tensor(0.5927, grad_fn=<SmoothL1LossBackward0>)"
634,33381,34,20.0,"tensor(0.5912, grad_fn=<SmoothL1LossBackward0>)"
635,33386,4,0.0,"tensor(0.2962, grad_fn=<SmoothL1LossBackward0>)"
636,33406,19,10.0,"tensor(0.2922, grad_fn=<SmoothL1LossBackward0>)"
637,33517,110,30.0,"tensor(0.2961, grad_fn=<SmoothL1LossBackward0>)"
638,33614,96,50.0,"tensor(0.0011, grad_fn=<SmoothL1LossBackward0>)"
639,33617,2,0.0,"tensor(0.5920, grad_fn=<SmoothL1LossBackward0>)"
640,33689,71,50.0,"tensor(1.1825, grad_fn=<SmoothL1LossBackward0>)"
641,33747,57,20.0,"tensor(0.0010, grad_fn=<SmoothL1LossBackward0>)"
642,33785,37,0.0,"tensor(0.0023, grad_fn=<SmoothL1LossBackward0>)"
643,33809,23,10.0,"tensor(0.2981, grad_fn=<SmoothL1LossBackward0>)"
644,33854,44,10.0,"tensor(0.5920, grad_fn=<SmoothL1LossBackward0>)"
645,33879,24,30.0,"tensor(0.5920, grad_fn=<SmoothL1LossBackward0>)"
646,33999,119,50.0,"tensor(0.0010, grad_fn=<SmoothL1LossBackward0>)"
647,34053,53,30.0,"tensor(0.0007, grad_fn=<SmoothL1LossBackward0>)"
648,34079,25,10.0,"tensor(0.2965, grad_fn=<SmoothL1LossBackward0>)"
649,34092,12,0.0,"tensor(0.2968, grad_fn=<SmoothL1LossBackward0>)"
650,34382,289,100.0,"tensor(0.2965, grad_fn=<SmoothL1LossBackward0>)"
651,34418,35,20.0,"tensor(0.8874, grad_fn=<SmoothL1LossBackward0>)"
652,34483,64,60.0,"tensor(0.0011, grad_fn=<SmoothL1LossBackward0>)"
653,34571,87,30.0,"tensor(0.2967, grad_fn=<SmoothL1LossBackward0>)"
654,34600,28,10.0,"tensor(0.2969, grad_fn=<SmoothL1LossBackward0>)"
655,34653,52,0.0,"tensor(0.0006, grad_fn=<SmoothL1LossBackward0>)"
656,34685,31,20.0,"tensor(0.2971, grad_fn=<SmoothL1LossBackward0>)"
657,34692,6,0.0,"tensor(0.0005, grad_fn=<SmoothL1LossBackward0>)"
658,34698,5,0.0,"tensor(0.2964, grad_fn=<SmoothL1LossBackward0>)"
659,34705,6,0.0,"tensor(0.5923, grad_fn=<SmoothL1LossBackward0>)"
660,34767,61,40.0,"tensor(0.2961, grad_fn=<SmoothL1LossBackward0>)"
661,34774,6,0.0,"tensor(0.2962, grad_fn=<SmoothL1LossBackward0>)"
662,34819,44,0.0,"tensor(0.2964, grad_fn=<SmoothL1LossBackward0>)"
663,34849,29,10.0,"tensor(0.2962, grad_fn=<SmoothL1LossBackward0>)"
664,34879,29,10.0,"tensor(0.5926, grad_fn=<SmoothL1LossBackward0>)"
665,34882,2,0.0,"tensor(0.0004, grad_fn=<SmoothL1LossBackward0>)"
666,34886,3,0.0,"tensor(0.0004, grad_fn=<SmoothL1LossBackward0>)"
667,34891,4,0.0,"tensor(0.8880, grad_fn=<SmoothL1LossBackward0>)"
668,34902,10,10.0,"tensor(0.0004, grad_fn=<SmoothL1LossBackward0>)"
669,34928,25,0.0,"tensor(0.2962, grad_fn=<SmoothL1LossBackward0>)"
670,34943,14,10.0,"tensor(0.5917, grad_fn=<SmoothL1LossBackward0>)"
671,34976,32,30.0,"tensor(0.5921, grad_fn=<SmoothL1LossBackward0>)"
672,34992,15,0.0,"tensor(0.5918, grad_fn=<SmoothL1LossBackward0>)"
673,35007,14,10.0,"tensor(0.5922, grad_fn=<SmoothL1LossBackward0>)"
674,35268,260,70.0,"tensor(0.0007, grad_fn=<SmoothL1LossBackward0>)"
675,35291,22,30.0,"tensor(0.2969, grad_fn=<SmoothL1LossBackward0>)"
676,35404,112,80.0,"tensor(0.0006, grad_fn=<SmoothL1LossBackward0>)"
677,35423,18,10.0,"tensor(0.5919, grad_fn=<SmoothL1LossBackward0>)"
678,35475,51,20.0,"tensor(1.1828, grad_fn=<SmoothL1LossBackward0>)"
679,35492,16,10.0,"tensor(0.5919, grad_fn=<SmoothL1LossBackward0>)"
680,35497,4,0.0,"tensor(0.2958, grad_fn=<SmoothL1LossBackward0>)"
681,35515,17,0.0,"tensor(0.7495, grad_fn=<SmoothL1LossBackward0>)"
682,35577,61,50.0,"tensor(0.0012, grad_fn=<SmoothL1LossBackward0>)"
683,35616,38,20.0,"tensor(0.8888, grad_fn=<SmoothL1LossBackward0>)"
684,35728,111,40.0,"tensor(0.2961, grad_fn=<SmoothL1LossBackward0>)"
685,35752,23,0.0,"tensor(0.0013, grad_fn=<SmoothL1LossBackward0>)"
686,35757,4,0.0,"tensor(0.2972, grad_fn=<SmoothL1LossBackward0>)"
687,35802,44,40.0,"tensor(0.0011, grad_fn=<SmoothL1LossBackward0>)"
688,35829,26,0.0,"tensor(1.1828, grad_fn=<SmoothL1LossBackward0>)"
689,35879,49,40.0,"tensor(0.5921, grad_fn=<SmoothL1LossBackward0>)"
690,35918,38,20.0,"tensor(0.0010, grad_fn=<SmoothL1LossBackward0>)"
691,35923,4,0.0,"tensor(0.0010, grad_fn=<SmoothL1LossBackward0>)"
692,36093,169,60.0,"tensor(0.5919, grad_fn=<SmoothL1LossBackward0>)"
693,36106,12,0.0,"tensor(0.2962, grad_fn=<SmoothL1LossBackward0>)"
694,36184,77,30.0,"tensor(0.2964, grad_fn=<SmoothL1LossBackward0>)"
695,36205,20,20.0,"tensor(0.2961, grad_fn=<SmoothL1LossBackward0>)"
696,36296,90,20.0,"tensor(0.0010, grad_fn=<SmoothL1LossBackward0>)"
697,36334,37,20.0,"tensor(0.5916, grad_fn=<SmoothL1LossBackward0>)"
698,36364,29,0.0,"tensor(0.2965, grad_fn=<SmoothL1LossBackward0>)"
699,36430,65,20.0,"tensor(0.2963, grad_fn=<SmoothL1LossBackward0>)"
700,36436,5,0.0,"tensor(0.5921, grad_fn=<SmoothL1LossBackward0>)"
701,36508,71,20.0,"tensor(0.2959, grad_fn=<SmoothL1LossBackward0>)"
702,36553,44,10.0,"tensor(0.8882, grad_fn=<SmoothL1LossBackward0>)"
703,36582,28,10.0,"tensor(0.5918, grad_fn=<SmoothL1LossBackward0>)"
704,36719,136,30.0,"tensor(0.0008, grad_fn=<SmoothL1LossBackward0>)"
705,36762,42,30.0,"tensor(0.8875, grad_fn=<SmoothL1LossBackward0>)"
706,36857,94,40.0,"tensor(0.8872, grad_fn=<SmoothL1LossBackward0>)"
707,37143,285,105.0,"tensor(0.2964, grad_fn=<SmoothL1LossBackward0>)"
708,37154,10,0.0,"tensor(0.0009, grad_fn=<SmoothL1LossBackward0>)"
709,37174,19,15.0,"tensor(0.0014, grad_fn=<SmoothL1LossBackward0>)"
710,37232,57,10.0,"tensor(0.8872, grad_fn=<SmoothL1LossBackward0>)"
711,37249,16,10.0,"tensor(0.0012, grad_fn=<SmoothL1LossBackward0>)"
712,37255,5,0.0,"tensor(0.2956, grad_fn=<SmoothL1LossBackward0>)"
713,37291,35,10.0,"tensor(0.8857, grad_fn=<SmoothL1LossBackward0>)"
714,37313,21,0.0,"tensor(0.2960, grad_fn=<SmoothL1LossBackward0>)"
715,37318,4,0.0,"tensor(0.5926, grad_fn=<SmoothL1LossBackward0>)"
716,37336,17,0.0,"tensor(0.2967, grad_fn=<SmoothL1LossBackward0>)"
717,37349,12,0.0,"tensor(0.2969, grad_fn=<SmoothL1LossBackward0>)"
718,37382,32,10.0,"tensor(0.0012, grad_fn=<SmoothL1LossBackward0>)"
719,37388,5,0.0,"tensor(0.5909, grad_fn=<SmoothL1LossBackward0>)"
720,37434,45,30.0,"tensor(0.5915, grad_fn=<SmoothL1LossBackward0>)"
721,37442,7,0.0,"tensor(0.5919, grad_fn=<SmoothL1LossBackward0>)"
722,37475,32,20.0,"tensor(1.1816, grad_fn=<SmoothL1LossBackward0>)"
723,37480,4,0.0,"tensor(0.8866, grad_fn=<SmoothL1LossBackward0>)"
724,37485,4,0.0,"tensor(0.0019, grad_fn=<SmoothL1LossBackward0>)"
725,37490,4,0.0,"tensor(0.0020, grad_fn=<SmoothL1LossBackward0>)"
726,37514,23,0.0,"tensor(0.2959, grad_fn=<SmoothL1LossBackward0>)"
727,37531,16,0.0,"tensor(0.0016, grad_fn=<SmoothL1LossBackward0>)"
728,37554,22,20.0,"tensor(0.5919, grad_fn=<SmoothL1LossBackward0>)"
729,37597,42,30.0,"tensor(0.8886, grad_fn=<SmoothL1LossBackward0>)"
730,37685,87,60.0,"tensor(0.0015, grad_fn=<SmoothL1LossBackward0>)"
731,37699,13,0.0,"tensor(1.1834, grad_fn=<SmoothL1LossBackward0>)"
732,37731,31,10.0,"tensor(0.2961, grad_fn=<SmoothL1LossBackward0>)"
733,37776,44,20.0,"tensor(0.8857, grad_fn=<SmoothL1LossBackward0>)"
734,37798,21,10.0,"tensor(0.2970, grad_fn=<SmoothL1LossBackward0>)"
735,37858,59,40.0,"tensor(0.8846, grad_fn=<SmoothL1LossBackward0>)"
736,38001,142,40.0,"tensor(0.0012, grad_fn=<SmoothL1LossBackward0>)"
737,38006,4,0.0,"tensor(0.2973, grad_fn=<SmoothL1LossBackward0>)"
738,38029,22,0.0,"tensor(0.2962, grad_fn=<SmoothL1LossBackward0>)"
739,38068,38,30.0,"tensor(0.5925, grad_fn=<SmoothL1LossBackward0>)"
740,38081,12,0.0,"tensor(0.2969, grad_fn=<SmoothL1LossBackward0>)"
741,38133,51,10.0,"tensor(0.0014, grad_fn=<SmoothL1LossBackward0>)"
742,38143,9,0.0,"tensor(0.8882, grad_fn=<SmoothL1LossBackward0>)"
743,38183,39,30.0,"tensor(0.0013, grad_fn=<SmoothL1LossBackward0>)"
744,38185,1,0.0,"tensor(0.5910, grad_fn=<SmoothL1LossBackward0>)"
745,38193,7,0.0,"tensor(0.2965, grad_fn=<SmoothL1LossBackward0>)"
746,38237,43,40.0,"tensor(0.8877, grad_fn=<SmoothL1LossBackward0>)"
747,38251,13,10.0,"tensor(0.2969, grad_fn=<SmoothL1LossBackward0>)"
748,38357,105,30.0,"tensor(0.2969, grad_fn=<SmoothL1LossBackward0>)"
749,38359,1,0.0,"tensor(0.0009, grad_fn=<SmoothL1LossBackward0>)"
750,38391,31,0.0,"tensor(0.2965, grad_fn=<SmoothL1LossBackward0>)"
751,38397,5,0.0,"tensor(0.2960, grad_fn=<SmoothL1LossBackward0>)"
752,38510,112,30.0,"tensor(0.5924, grad_fn=<SmoothL1LossBackward0>)"
753,38570,59,10.0,"tensor(0.2960, grad_fn=<SmoothL1LossBackward0>)"
754,38634,63,30.0,"tensor(0.2959, grad_fn=<SmoothL1LossBackward0>)"
755,38675,40,10.0,"tensor(0.2971, grad_fn=<SmoothL1LossBackward0>)"
756,38707,31,20.0,"tensor(0.8877, grad_fn=<SmoothL1LossBackward0>)"
757,38747,39,20.0,"tensor(1.4780, grad_fn=<SmoothL1LossBackward0>)"
758,38789,41,20.0,"tensor(0.2959, grad_fn=<SmoothL1LossBackward0>)"
759,38995,205,80.0,"tensor(0.0010, grad_fn=<SmoothL1LossBackward0>)"
760,39014,18,10.0,"tensor(0.0009, grad_fn=<SmoothL1LossBackward0>)"
761,39184,169,70.0,"tensor(0.0009, grad_fn=<SmoothL1LossBackward0>)"
762,39249,64,10.0,"tensor(0.5913, grad_fn=<SmoothL1LossBackward0>)"
763,39258,8,0.0,"tensor(0.2965, grad_fn=<SmoothL1LossBackward0>)"
764,39318,59,30.0,"tensor(0.0009, grad_fn=<SmoothL1LossBackward0>)"
765,39323,4,10.0,"tensor(0.2955, grad_fn=<SmoothL1LossBackward0>)"
766,39353,29,0.0,"tensor(0.2955, grad_fn=<SmoothL1LossBackward0>)"
767,39386,32,20.0,"tensor(0.5925, grad_fn=<SmoothL1LossBackward0>)"
768,39402,15,20.0,"tensor(0.8885, grad_fn=<SmoothL1LossBackward0>)"
769,39495,92,70.0,"tensor(0.2969, grad_fn=<SmoothL1LossBackward0>)"
770,39561,65,20.0,"tensor(0.0008, grad_fn=<SmoothL1LossBackward0>)"
771,39584,22,10.0,"tensor(0.5916, grad_fn=<SmoothL1LossBackward0>)"
772,39591,6,0.0,"tensor(0.2957, grad_fn=<SmoothL1LossBackward0>)"
773,39601,9,0.0,"tensor(0.4532, grad_fn=<SmoothL1LossBackward0>)"
774,39651,49,30.0,"tensor(0.0009, grad_fn=<SmoothL1LossBackward0>)"
775,39654,2,0.0,"tensor(0.2971, grad_fn=<SmoothL1LossBackward0>)"
776,39660,5,0.0,"tensor(0.0007, grad_fn=<SmoothL1LossBackward0>)"
777,39664,3,0.0,"tensor(0.5931, grad_fn=<SmoothL1LossBackward0>)"
778,39695,30,10.0,"tensor(0.5926, grad_fn=<SmoothL1LossBackward0>)"
779,39730,34,10.0,"tensor(0.0009, grad_fn=<SmoothL1LossBackward0>)"
780,39781,50,10.0,"tensor(0.2966, grad_fn=<SmoothL1LossBackward0>)"
781,39833,51,20.0,"tensor(0.5924, grad_fn=<SmoothL1LossBackward0>)"
782,39884,50,20.0,"tensor(1.1841, grad_fn=<SmoothL1LossBackward0>)"
783,39888,3,0.0,"tensor(0.0006, grad_fn=<SmoothL1LossBackward0>)"
784,39894,5,10.0,"tensor(0.0005, grad_fn=<SmoothL1LossBackward0>)"
785,39945,50,20.0,"tensor(0.8871, grad_fn=<SmoothL1LossBackward0>)"
786,40092,146,120.0,"tensor(0.5928, grad_fn=<SmoothL1LossBackward0>)"
787,40110,17,0.0,"tensor(0.0006, grad_fn=<SmoothL1LossBackward0>)"
788,40122,11,0.0,"tensor(0.5918, grad_fn=<SmoothL1LossBackward0>)"
789,40131,8,0.0,"tensor(0.2962, grad_fn=<SmoothL1LossBackward0>)"
790,40202,70,20.0,"tensor(0.2963, grad_fn=<SmoothL1LossBackward0>)"
791,40231,28,30.0,"tensor(0.2960, grad_fn=<SmoothL1LossBackward0>)"
792,40269,37,30.0,"tensor(0.8874, grad_fn=<SmoothL1LossBackward0>)"
793,40420,150,20.0,"tensor(0.5919, grad_fn=<SmoothL1LossBackward0>)"
794,40437,16,10.0,"tensor(0.0009, grad_fn=<SmoothL1LossBackward0>)"
795,40477,39,30.0,"tensor(0.2958, grad_fn=<SmoothL1LossBackward0>)"
796,40609,131,70.0,"tensor(0.5912, grad_fn=<SmoothL1LossBackward0>)"
797,40614,4,10.0,"tensor(0.8868, grad_fn=<SmoothL1LossBackward0>)"
798,40624,9,0.0,"tensor(0.5918, grad_fn=<SmoothL1LossBackward0>)"
799,40657,32,0.0,"tensor(0.5913, grad_fn=<SmoothL1LossBackward0>)"
800,40717,59,20.0,"tensor(0.2966, grad_fn=<SmoothL1LossBackward0>)"
801,40737,19,0.0,"tensor(0.8872, grad_fn=<SmoothL1LossBackward0>)"
802,41022,284,80.0,"tensor(0.5914, grad_fn=<SmoothL1LossBackward0>)"
803,41109,86,30.0,"tensor(0.2965, grad_fn=<SmoothL1LossBackward0>)"
804,41121,11,0.0,"tensor(0.2974, grad_fn=<SmoothL1LossBackward0>)"
805,41128,6,0.0,"tensor(0.8861, grad_fn=<SmoothL1LossBackward0>)"
806,41136,7,0.0,"tensor(0.5919, grad_fn=<SmoothL1LossBackward0>)"
807,41222,85,30.0,"tensor(0.0022, grad_fn=<SmoothL1LossBackward0>)"
808,41273,50,30.0,"tensor(0.5911, grad_fn=<SmoothL1LossBackward0>)"
809,41284,10,0.0,"tensor(0.2973, grad_fn=<SmoothL1LossBackward0>)"
810,41293,8,0.0,"tensor(0.0022, grad_fn=<SmoothL1LossBackward0>)"
811,41301,7,0.0,"tensor(0.2962, grad_fn=<SmoothL1LossBackward0>)"
812,41390,88,40.0,"tensor(0.5913, grad_fn=<SmoothL1LossBackward0>)"
813,41468,77,50.0,"tensor(0.5920, grad_fn=<SmoothL1LossBackward0>)"
814,41495,26,0.0,"tensor(0.5918, grad_fn=<SmoothL1LossBackward0>)"
815,41529,33,0.0,"tensor(0.8866, grad_fn=<SmoothL1LossBackward0>)"
816,41535,5,0.0,"tensor(0.2961, grad_fn=<SmoothL1LossBackward0>)"
817,41574,38,30.0,"tensor(0.5926, grad_fn=<SmoothL1LossBackward0>)"
818,41580,5,0.0,"tensor(1.7712, grad_fn=<SmoothL1LossBackward0>)"
819,41593,12,10.0,"tensor(0.2968, grad_fn=<SmoothL1LossBackward0>)"
820,41665,71,60.0,"tensor(0.5920, grad_fn=<SmoothL1LossBackward0>)"
821,41680,14,0.0,"tensor(0.0019, grad_fn=<SmoothL1LossBackward0>)"
822,41700,19,20.0,"tensor(0.0019, grad_fn=<SmoothL1LossBackward0>)"
823,41728,27,0.0,"tensor(0.2967, grad_fn=<SmoothL1LossBackward0>)"
824,41734,5,0.0,"tensor(0.0020, grad_fn=<SmoothL1LossBackward0>)"
825,41743,8,10.0,"tensor(0.8854, grad_fn=<SmoothL1LossBackward0>)"
826,41895,151,70.0,"tensor(0.5909, grad_fn=<SmoothL1LossBackward0>)"
827,41931,35,10.0,"tensor(0.5923, grad_fn=<SmoothL1LossBackward0>)"
828,42057,125,40.0,"tensor(0.0016, grad_fn=<SmoothL1LossBackward0>)"
829,42085,27,0.0,"tensor(0.0013, grad_fn=<SmoothL1LossBackward0>)"
830,42091,5,0.0,"tensor(0.5926, grad_fn=<SmoothL1LossBackward0>)"
831,42128,36,40.0,"tensor(0.2965, grad_fn=<SmoothL1LossBackward0>)"
832,42134,5,0.0,"tensor(0.2967, grad_fn=<SmoothL1LossBackward0>)"
833,42222,87,40.0,"tensor(0.2968, grad_fn=<SmoothL1LossBackward0>)"
834,42248,25,0.0,"tensor(0.5921, grad_fn=<SmoothL1LossBackward0>)"
835,42367,118,40.0,"tensor(0.5918, grad_fn=<SmoothL1LossBackward0>)"
836,42369,1,0.0,"tensor(0.5915, grad_fn=<SmoothL1LossBackward0>)"
837,42379,9,10.0,"tensor(0.2965, grad_fn=<SmoothL1LossBackward0>)"
838,42382,2,0.0,"tensor(0.2964, grad_fn=<SmoothL1LossBackward0>)"
839,42417,34,0.0,"tensor(0.0008, grad_fn=<SmoothL1LossBackward0>)"
840,42527,109,40.0,"tensor(0.0007, grad_fn=<SmoothL1LossBackward0>)"
841,42546,18,0.0,"tensor(0.2967, grad_fn=<SmoothL1LossBackward0>)"
842,42566,19,10.0,"tensor(0.2964, grad_fn=<SmoothL1LossBackward0>)"
843,42589,22,30.0,"tensor(0.0006, grad_fn=<SmoothL1LossBackward0>)"
844,42624,34,10.0,"tensor(0.8875, grad_fn=<SmoothL1LossBackward0>)"
845,42693,68,30.0,"tensor(0.0006, grad_fn=<SmoothL1LossBackward0>)"
846,42700,6,10.0,"tensor(0.0007, grad_fn=<SmoothL1LossBackward0>)"
847,42715,14,0.0,"tensor(0.2968, grad_fn=<SmoothL1LossBackward0>)"
848,43109,393,110.0,"tensor(0.2969, grad_fn=<SmoothL1LossBackward0>)"
849,43171,61,20.0,"tensor(0.5924, grad_fn=<SmoothL1LossBackward0>)"
850,43178,6,0.0,"tensor(0.2961, grad_fn=<SmoothL1LossBackward0>)"
851,43203,24,10.0,"tensor(0.5929, grad_fn=<SmoothL1LossBackward0>)"
852,43229,25,20.0,"tensor(0.2969, grad_fn=<SmoothL1LossBackward0>)"
853,43235,5,10.0,"tensor(0.2965, grad_fn=<SmoothL1LossBackward0>)"
854,43237,1,0.0,"tensor(0.0005, grad_fn=<SmoothL1LossBackward0>)"
855,43247,9,0.0,"tensor(0.2965, grad_fn=<SmoothL1LossBackward0>)"
856,43266,18,20.0,"tensor(0.0005, grad_fn=<SmoothL1LossBackward0>)"
857,43313,46,20.0,"tensor(0.2961, grad_fn=<SmoothL1LossBackward0>)"
858,43358,44,10.0,"tensor(0.2966, grad_fn=<SmoothL1LossBackward0>)"
859,43378,19,0.0,"tensor(0.8880, grad_fn=<SmoothL1LossBackward0>)"
860,43464,85,30.0,"tensor(0.2965, grad_fn=<SmoothL1LossBackward0>)"
861,43643,178,70.0,"tensor(0.8882, grad_fn=<SmoothL1LossBackward0>)"
862,43649,5,0.0,"tensor(0.2962, grad_fn=<SmoothL1LossBackward0>)"
863,43672,22,10.0,"tensor(0.5919, grad_fn=<SmoothL1LossBackward0>)"
864,43731,58,20.0,"tensor(0.0006, grad_fn=<SmoothL1LossBackward0>)"
865,43748,16,10.0,"tensor(0.5918, grad_fn=<SmoothL1LossBackward0>)"
866,43753,4,10.0,"tensor(0.0007, grad_fn=<SmoothL1LossBackward0>)"
867,43774,20,10.0,"tensor(0.2955, grad_fn=<SmoothL1LossBackward0>)"
868,43813,38,10.0,"tensor(0.5915, grad_fn=<SmoothL1LossBackward0>)"
869,43832,18,0.0,"tensor(0.4522, grad_fn=<SmoothL1LossBackward0>)"
870,43837,4,0.0,"tensor(0.5922, grad_fn=<SmoothL1LossBackward0>)"
871,43867,29,20.0,"tensor(0.0009, grad_fn=<SmoothL1LossBackward0>)"
872,43930,62,10.0,"tensor(0.0012, grad_fn=<SmoothL1LossBackward0>)"
873,43981,50,50.0,"tensor(0.0009, grad_fn=<SmoothL1LossBackward0>)"
874,43999,17,20.0,"tensor(0.0007, grad_fn=<SmoothL1LossBackward0>)"
875,44015,15,0.0,"tensor(0.5913, grad_fn=<SmoothL1LossBackward0>)"
876,44144,128,30.0,"tensor(0.0010, grad_fn=<SmoothL1LossBackward0>)"
877,44164,19,10.0,"tensor(0.0011, grad_fn=<SmoothL1LossBackward0>)"
878,44306,141,40.0,"tensor(0.0007, grad_fn=<SmoothL1LossBackward0>)"
879,44357,50,40.0,"tensor(0.5920, grad_fn=<SmoothL1LossBackward0>)"
880,44362,4,0.0,"tensor(0.2965, grad_fn=<SmoothL1LossBackward0>)"
881,44370,7,0.0,"tensor(0.5918, grad_fn=<SmoothL1LossBackward0>)"
882,44387,16,0.0,"tensor(0.2969, grad_fn=<SmoothL1LossBackward0>)"
883,44407,19,20.0,"tensor(0.2968, grad_fn=<SmoothL1LossBackward0>)"
884,44414,6,10.0,"tensor(0.5923, grad_fn=<SmoothL1LossBackward0>)"
885,44454,39,20.0,"tensor(0.2964, grad_fn=<SmoothL1LossBackward0>)"
886,44507,52,50.0,"tensor(0.0007, grad_fn=<SmoothL1LossBackward0>)"
887,44520,12,0.0,"tensor(0.5907, grad_fn=<SmoothL1LossBackward0>)"
888,44624,103,70.0,"tensor(0.2964, grad_fn=<SmoothL1LossBackward0>)"
889,44738,113,50.0,"tensor(0.8881, grad_fn=<SmoothL1LossBackward0>)"
890,44743,4,0.0,"tensor(0.8883, grad_fn=<SmoothL1LossBackward0>)"
891,44761,17,0.0,"tensor(0.5920, grad_fn=<SmoothL1LossBackward0>)"
892,44841,79,60.0,"tensor(1.7756, grad_fn=<SmoothL1LossBackward0>)"
893,44868,26,40.0,"tensor(0.0006, grad_fn=<SmoothL1LossBackward0>)"
894,45058,189,60.0,"tensor(0.0007, grad_fn=<SmoothL1LossBackward0>)"
895,45099,40,0.0,"tensor(0.2952, grad_fn=<SmoothL1LossBackward0>)"
896,45166,66,20.0,"tensor(0.2964, grad_fn=<SmoothL1LossBackward0>)"
897,45172,5,0.0,"tensor(0.2957, grad_fn=<SmoothL1LossBackward0>)"
898,45176,3,0.0,"tensor(0.5915, grad_fn=<SmoothL1LossBackward0>)"
899,45189,12,0.0,"tensor(0.8870, grad_fn=<SmoothL1LossBackward0>)"
900,45219,29,10.0,"tensor(0.8872, grad_fn=<SmoothL1LossBackward0>)"
901,45225,5,0.0,"tensor(0.5905, grad_fn=<SmoothL1LossBackward0>)"
902,45276,50,10.0,"tensor(0.2959, grad_fn=<SmoothL1LossBackward0>)"
903,45297,20,0.0,"tensor(0.8868, grad_fn=<SmoothL1LossBackward0>)"
904,45303,5,10.0,"tensor(0.5910, grad_fn=<SmoothL1LossBackward0>)"
905,45349,45,0.0,"tensor(0.2954, grad_fn=<SmoothL1LossBackward0>)"
906,45355,5,0.0,"tensor(0.5899, grad_fn=<SmoothL1LossBackward0>)"
907,45381,25,10.0,"tensor(0.2967, grad_fn=<SmoothL1LossBackward0>)"
908,45570,188,60.0,"tensor(0.2957, grad_fn=<SmoothL1LossBackward0>)"
909,45577,6,0.0,"tensor(0.2975, grad_fn=<SmoothL1LossBackward0>)"
910,45685,107,40.0,"tensor(0.5901, grad_fn=<SmoothL1LossBackward0>)"
911,45697,11,10.0,"tensor(0.2991, grad_fn=<SmoothL1LossBackward0>)"
912,45775,77,40.0,"tensor(0.2958, grad_fn=<SmoothL1LossBackward0>)"
913,45784,8,10.0,"tensor(0.5928, grad_fn=<SmoothL1LossBackward0>)"
914,45794,9,0.0,"tensor(0.2973, grad_fn=<SmoothL1LossBackward0>)"
915,45993,198,100.0,"tensor(0.5921, grad_fn=<SmoothL1LossBackward0>)"
916,46017,23,30.0,"tensor(0.0019, grad_fn=<SmoothL1LossBackward0>)"
917,46110,92,50.0,"tensor(0.0014, grad_fn=<SmoothL1LossBackward0>)"
918,46167,56,30.0,"tensor(0.0014, grad_fn=<SmoothL1LossBackward0>)"
919,46174,6,30.0,"tensor(0.5926, grad_fn=<SmoothL1LossBackward0>)"
920,46199,24,10.0,"tensor(0.2965, grad_fn=<SmoothL1LossBackward0>)"
921,46205,5,0.0,"tensor(1.1820, grad_fn=<SmoothL1LossBackward0>)"
922,46213,7,0.0,"tensor(0.5920, grad_fn=<SmoothL1LossBackward0>)"
923,46242,28,0.0,"tensor(0.2963, grad_fn=<SmoothL1LossBackward0>)"
924,46322,79,10.0,"tensor(0.0007, grad_fn=<SmoothL1LossBackward0>)"
925,46358,35,50.0,"tensor(0.0007, grad_fn=<SmoothL1LossBackward0>)"
926,46392,33,10.0,"tensor(0.2962, grad_fn=<SmoothL1LossBackward0>)"
927,46397,4,0.0,"tensor(0.2966, grad_fn=<SmoothL1LossBackward0>)"
928,46498,100,50.0,"tensor(0.8875, grad_fn=<SmoothL1LossBackward0>)"
929,46561,62,20.0,"tensor(0.0006, grad_fn=<SmoothL1LossBackward0>)"
930,46641,79,30.0,"tensor(0.2962, grad_fn=<SmoothL1LossBackward0>)"
931,46659,17,10.0,"tensor(1.1842, grad_fn=<SmoothL1LossBackward0>)"
932,46682,22,10.0,"tensor(0.8875, grad_fn=<SmoothL1LossBackward0>)"
933,46703,20,20.0,"tensor(0.5915, grad_fn=<SmoothL1LossBackward0>)"
934,46708,4,0.0,"tensor(0.2961, grad_fn=<SmoothL1LossBackward0>)"
935,46799,90,40.0,"tensor(0.0005, grad_fn=<SmoothL1LossBackward0>)"
936,46848,48,10.0,"tensor(0.2963, grad_fn=<SmoothL1LossBackward0>)"
937,46885,36,10.0,"tensor(0.2961, grad_fn=<SmoothL1LossBackward0>)"
938,46934,48,10.0,"tensor(0.2964, grad_fn=<SmoothL1LossBackward0>)"
939,46990,55,30.0,"tensor(0.2961, grad_fn=<SmoothL1LossBackward0>)"
940,47011,20,20.0,"tensor(1.1823, grad_fn=<SmoothL1LossBackward0>)"
941,47025,13,0.0,"tensor(0.2959, grad_fn=<SmoothL1LossBackward0>)"
942,47038,12,0.0,"tensor(0.5923, grad_fn=<SmoothL1LossBackward0>)"
