episode,steps_done,timestep,total_reward,loss
633,30944,62,0.0,"tensor(0.2975, grad_fn=<SmoothL1LossBackward0>)"
634,30981,36,15.0,"tensor(0.0017, grad_fn=<SmoothL1LossBackward0>)"
635,31034,52,30.0,"tensor(0.0021, grad_fn=<SmoothL1LossBackward0>)"
636,31067,32,10.0,"tensor(1.0421, grad_fn=<SmoothL1LossBackward0>)"
637,31075,7,10.0,"tensor(0.0022, grad_fn=<SmoothL1LossBackward0>)"
638,31138,62,20.0,"tensor(0.0023, grad_fn=<SmoothL1LossBackward0>)"
639,31151,12,10.0,"tensor(0.0016, grad_fn=<SmoothL1LossBackward0>)"
640,31185,33,10.0,"tensor(0.0015, grad_fn=<SmoothL1LossBackward0>)"
641,31190,4,0.0,"tensor(0.2969, grad_fn=<SmoothL1LossBackward0>)"
642,31459,268,120.0,"tensor(0.5922, grad_fn=<SmoothL1LossBackward0>)"
643,31672,212,40.0,"tensor(0.2967, grad_fn=<SmoothL1LossBackward0>)"
644,31729,56,10.0,"tensor(0.2966, grad_fn=<SmoothL1LossBackward0>)"
645,31774,44,20.0,"tensor(0.0010, grad_fn=<SmoothL1LossBackward0>)"
646,31790,15,10.0,"tensor(0.5913, grad_fn=<SmoothL1LossBackward0>)"
647,31795,4,0.0,"tensor(0.5927, grad_fn=<SmoothL1LossBackward0>)"
648,31841,45,50.0,"tensor(0.2967, grad_fn=<SmoothL1LossBackward0>)"
649,31932,90,30.0,"tensor(0.0011, grad_fn=<SmoothL1LossBackward0>)"
650,31953,20,30.0,"tensor(0.0007, grad_fn=<SmoothL1LossBackward0>)"
651,31981,27,20.0,"tensor(0.0005, grad_fn=<SmoothL1LossBackward0>)"
652,32001,19,0.0,"tensor(0.2969, grad_fn=<SmoothL1LossBackward0>)"
653,32006,4,0.0,"tensor(0.5924, grad_fn=<SmoothL1LossBackward0>)"
654,32069,62,20.0,"tensor(0.8871, grad_fn=<SmoothL1LossBackward0>)"
655,32086,16,10.0,"tensor(0.0005, grad_fn=<SmoothL1LossBackward0>)"
656,32159,72,50.0,"tensor(0.2971, grad_fn=<SmoothL1LossBackward0>)"
657,32168,8,10.0,"tensor(0.8879, grad_fn=<SmoothL1LossBackward0>)"
658,32190,21,10.0,"tensor(0.2958, grad_fn=<SmoothL1LossBackward0>)"
659,32324,133,60.0,"tensor(0.2964, grad_fn=<SmoothL1LossBackward0>)"
660,32399,74,30.0,"tensor(0.5923, grad_fn=<SmoothL1LossBackward0>)"
661,32403,3,0.0,"tensor(0.2970, grad_fn=<SmoothL1LossBackward0>)"
662,32413,9,10.0,"tensor(0.0008, grad_fn=<SmoothL1LossBackward0>)"
663,32431,17,0.0,"tensor(0.5929, grad_fn=<SmoothL1LossBackward0>)"
664,32448,16,10.0,"tensor(0.5920, grad_fn=<SmoothL1LossBackward0>)"
665,32573,124,70.0,"tensor(0.5929, grad_fn=<SmoothL1LossBackward0>)"
666,32624,50,50.0,"tensor(0.0005, grad_fn=<SmoothL1LossBackward0>)"
667,32669,44,0.0,"tensor(0.2967, grad_fn=<SmoothL1LossBackward0>)"
668,32681,11,0.0,"tensor(0.2965, grad_fn=<SmoothL1LossBackward0>)"
669,32698,16,10.0,"tensor(0.5940, grad_fn=<SmoothL1LossBackward0>)"
670,32728,29,30.0,"tensor(0.5927, grad_fn=<SmoothL1LossBackward0>)"
671,32739,10,0.0,"tensor(0.2965, grad_fn=<SmoothL1LossBackward0>)"
672,32829,89,30.0,"tensor(0.0007, grad_fn=<SmoothL1LossBackward0>)"
673,32859,29,10.0,"tensor(0.0010, grad_fn=<SmoothL1LossBackward0>)"
674,32879,19,10.0,"tensor(0.5917, grad_fn=<SmoothL1LossBackward0>)"
675,33098,218,30.0,"tensor(0.2966, grad_fn=<SmoothL1LossBackward0>)"
676,33139,40,10.0,"tensor(0.0009, grad_fn=<SmoothL1LossBackward0>)"
677,33190,50,0.0,"tensor(0.2967, grad_fn=<SmoothL1LossBackward0>)"
678,33211,20,20.0,"tensor(0.2962, grad_fn=<SmoothL1LossBackward0>)"
679,33218,6,0.0,"tensor(0.0007, grad_fn=<SmoothL1LossBackward0>)"
680,33314,95,50.0,"tensor(0.8877, grad_fn=<SmoothL1LossBackward0>)"
681,33508,193,40.0,"tensor(0.0007, grad_fn=<SmoothL1LossBackward0>)"
682,33649,140,60.0,"tensor(0.5918, grad_fn=<SmoothL1LossBackward0>)"
683,33680,30,10.0,"tensor(0.2962, grad_fn=<SmoothL1LossBackward0>)"
684,33710,29,20.0,"tensor(0.2964, grad_fn=<SmoothL1LossBackward0>)"
685,33809,98,60.0,"tensor(1.1834, grad_fn=<SmoothL1LossBackward0>)"
686,33814,4,0.0,"tensor(0.0009, grad_fn=<SmoothL1LossBackward0>)"
687,33818,3,0.0,"tensor(0.5918, grad_fn=<SmoothL1LossBackward0>)"
688,33830,11,0.0,"tensor(0.2962, grad_fn=<SmoothL1LossBackward0>)"
689,33848,17,10.0,"tensor(0.5918, grad_fn=<SmoothL1LossBackward0>)"
690,33857,8,0.0,"tensor(0.0011, grad_fn=<SmoothL1LossBackward0>)"
691,33980,122,50.0,"tensor(0.2962, grad_fn=<SmoothL1LossBackward0>)"
692,33992,11,0.0,"tensor(0.2968, grad_fn=<SmoothL1LossBackward0>)"
693,34056,63,30.0,"tensor(0.8876, grad_fn=<SmoothL1LossBackward0>)"
694,34065,8,0.0,"tensor(0.5916, grad_fn=<SmoothL1LossBackward0>)"
695,34161,95,50.0,"tensor(0.2963, grad_fn=<SmoothL1LossBackward0>)"
696,34202,40,30.0,"tensor(0.2962, grad_fn=<SmoothL1LossBackward0>)"
697,34208,5,10.0,"tensor(0.8866, grad_fn=<SmoothL1LossBackward0>)"
698,34257,48,30.0,"tensor(0.0010, grad_fn=<SmoothL1LossBackward0>)"
699,34412,154,70.0,"tensor(0.5921, grad_fn=<SmoothL1LossBackward0>)"
700,34462,49,30.0,"tensor(0.2971, grad_fn=<SmoothL1LossBackward0>)"
701,34525,62,10.0,"tensor(0.2962, grad_fn=<SmoothL1LossBackward0>)"
702,34577,51,40.0,"tensor(0.0013, grad_fn=<SmoothL1LossBackward0>)"
703,34585,7,0.0,"tensor(0.2968, grad_fn=<SmoothL1LossBackward0>)"
704,34609,23,0.0,"tensor(0.2960, grad_fn=<SmoothL1LossBackward0>)"
705,34661,51,20.0,"tensor(0.5915, grad_fn=<SmoothL1LossBackward0>)"
706,34689,27,10.0,"tensor(0.0010, grad_fn=<SmoothL1LossBackward0>)"
707,34700,10,10.0,"tensor(0.0010, grad_fn=<SmoothL1LossBackward0>)"
708,34755,54,0.0,"tensor(1.1830, grad_fn=<SmoothL1LossBackward0>)"
709,34782,26,10.0,"tensor(0.5925, grad_fn=<SmoothL1LossBackward0>)"
710,34788,5,0.0,"tensor(0.2969, grad_fn=<SmoothL1LossBackward0>)"
711,34798,9,10.0,"tensor(0.8875, grad_fn=<SmoothL1LossBackward0>)"
712,34822,23,10.0,"tensor(0.0010, grad_fn=<SmoothL1LossBackward0>)"
713,34829,6,0.0,"tensor(0.5924, grad_fn=<SmoothL1LossBackward0>)"
714,34835,5,0.0,"tensor(0.8871, grad_fn=<SmoothL1LossBackward0>)"
715,34855,19,0.0,"tensor(0.8871, grad_fn=<SmoothL1LossBackward0>)"
716,34869,13,0.0,"tensor(0.2963, grad_fn=<SmoothL1LossBackward0>)"
717,34890,20,10.0,"tensor(0.0014, grad_fn=<SmoothL1LossBackward0>)"
718,35274,383,150.0,"tensor(0.2964, grad_fn=<SmoothL1LossBackward0>)"
719,35291,16,0.0,"tensor(0.0013, grad_fn=<SmoothL1LossBackward0>)"
720,35304,12,0.0,"tensor(0.8867, grad_fn=<SmoothL1LossBackward0>)"
721,35332,27,0.0,"tensor(0.2964, grad_fn=<SmoothL1LossBackward0>)"
722,35341,8,0.0,"tensor(0.0013, grad_fn=<SmoothL1LossBackward0>)"
723,35346,4,0.0,"tensor(0.5921, grad_fn=<SmoothL1LossBackward0>)"
724,35424,77,20.0,"tensor(0.0014, grad_fn=<SmoothL1LossBackward0>)"
725,35499,74,30.0,"tensor(0.0012, grad_fn=<SmoothL1LossBackward0>)"
726,35794,294,80.0,"tensor(0.5913, grad_fn=<SmoothL1LossBackward0>)"
727,35849,54,30.0,"tensor(0.5919, grad_fn=<SmoothL1LossBackward0>)"
728,35854,4,0.0,"tensor(0.2963, grad_fn=<SmoothL1LossBackward0>)"
729,35888,33,20.0,"tensor(0.8876, grad_fn=<SmoothL1LossBackward0>)"
730,35932,43,20.0,"tensor(0.8875, grad_fn=<SmoothL1LossBackward0>)"
731,35937,4,0.0,"tensor(0.2962, grad_fn=<SmoothL1LossBackward0>)"
732,36158,220,40.0,"tensor(0.5925, grad_fn=<SmoothL1LossBackward0>)"
733,36182,23,20.0,"tensor(0.5918, grad_fn=<SmoothL1LossBackward0>)"
734,36201,18,10.0,"tensor(0.4526, grad_fn=<SmoothL1LossBackward0>)"
735,36207,5,0.0,"tensor(1.1816, grad_fn=<SmoothL1LossBackward0>)"
736,36488,280,60.0,"tensor(0.2968, grad_fn=<SmoothL1LossBackward0>)"
737,36508,19,10.0,"tensor(0.2962, grad_fn=<SmoothL1LossBackward0>)"
738,36515,6,0.0,"tensor(0.0013, grad_fn=<SmoothL1LossBackward0>)"
739,36521,5,10.0,"tensor(0.5921, grad_fn=<SmoothL1LossBackward0>)"
740,36564,42,20.0,"tensor(0.5921, grad_fn=<SmoothL1LossBackward0>)"
741,36589,24,20.0,"tensor(1.1811, grad_fn=<SmoothL1LossBackward0>)"
742,36694,104,60.0,"tensor(0.5922, grad_fn=<SmoothL1LossBackward0>)"
743,36703,8,0.0,"tensor(1.1817, grad_fn=<SmoothL1LossBackward0>)"
744,36710,6,10.0,"tensor(0.0020, grad_fn=<SmoothL1LossBackward0>)"
745,36735,24,10.0,"tensor(0.0018, grad_fn=<SmoothL1LossBackward0>)"
746,36948,212,80.0,"tensor(0.8862, grad_fn=<SmoothL1LossBackward0>)"
747,36963,14,20.0,"tensor(0.0020, grad_fn=<SmoothL1LossBackward0>)"
748,36970,6,0.0,"tensor(0.0016, grad_fn=<SmoothL1LossBackward0>)"
749,37006,35,30.0,"tensor(0.2964, grad_fn=<SmoothL1LossBackward0>)"
750,37013,6,0.0,"tensor(0.0019, grad_fn=<SmoothL1LossBackward0>)"
751,37042,28,10.0,"tensor(0.0017, grad_fn=<SmoothL1LossBackward0>)"
752,37047,4,0.0,"tensor(0.2960, grad_fn=<SmoothL1LossBackward0>)"
753,37063,15,10.0,"tensor(0.0014, grad_fn=<SmoothL1LossBackward0>)"
754,37121,57,20.0,"tensor(0.0012, grad_fn=<SmoothL1LossBackward0>)"
755,37126,4,0.0,"tensor(0.8870, grad_fn=<SmoothL1LossBackward0>)"
756,37132,5,0.0,"tensor(0.8870, grad_fn=<SmoothL1LossBackward0>)"
757,37177,44,20.0,"tensor(0.8866, grad_fn=<SmoothL1LossBackward0>)"
758,37188,10,0.0,"tensor(0.7479, grad_fn=<SmoothL1LossBackward0>)"
759,37270,81,40.0,"tensor(0.5920, grad_fn=<SmoothL1LossBackward0>)"
760,37342,71,20.0,"tensor(0.5921, grad_fn=<SmoothL1LossBackward0>)"
761,37366,23,10.0,"tensor(0.2965, grad_fn=<SmoothL1LossBackward0>)"
762,37425,58,40.0,"tensor(0.2966, grad_fn=<SmoothL1LossBackward0>)"
763,37521,95,40.0,"tensor(0.2967, grad_fn=<SmoothL1LossBackward0>)"
764,37524,2,0.0,"tensor(0.0010, grad_fn=<SmoothL1LossBackward0>)"
765,37634,109,50.0,"tensor(0.0011, grad_fn=<SmoothL1LossBackward0>)"
766,37816,181,30.0,"tensor(0.0010, grad_fn=<SmoothL1LossBackward0>)"
767,37821,4,0.0,"tensor(0.0009, grad_fn=<SmoothL1LossBackward0>)"
768,37909,87,30.0,"tensor(0.2965, grad_fn=<SmoothL1LossBackward0>)"
769,37952,42,30.0,"tensor(0.0008, grad_fn=<SmoothL1LossBackward0>)"
770,37987,34,20.0,"tensor(0.5920, grad_fn=<SmoothL1LossBackward0>)"
771,38136,148,30.0,"tensor(0.0006, grad_fn=<SmoothL1LossBackward0>)"
772,38146,9,10.0,"tensor(0.5923, grad_fn=<SmoothL1LossBackward0>)"
773,38176,29,10.0,"tensor(0.2964, grad_fn=<SmoothL1LossBackward0>)"
774,38202,25,10.0,"tensor(0.0006, grad_fn=<SmoothL1LossBackward0>)"
775,38232,29,20.0,"tensor(0.2964, grad_fn=<SmoothL1LossBackward0>)"
776,38384,151,30.0,"tensor(0.5921, grad_fn=<SmoothL1LossBackward0>)"
777,38601,216,120.0,"tensor(0.2963, grad_fn=<SmoothL1LossBackward0>)"
778,38661,59,30.0,"tensor(0.2962, grad_fn=<SmoothL1LossBackward0>)"
779,38664,2,0.0,"tensor(1.1840, grad_fn=<SmoothL1LossBackward0>)"
780,38702,37,10.0,"tensor(1.6358, grad_fn=<SmoothL1LossBackward0>)"
781,38710,7,0.0,"tensor(0.2965, grad_fn=<SmoothL1LossBackward0>)"
782,38734,23,10.0,"tensor(0.2961, grad_fn=<SmoothL1LossBackward0>)"
783,38749,14,10.0,"tensor(0.0007, grad_fn=<SmoothL1LossBackward0>)"
784,38758,8,0.0,"tensor(0.2964, grad_fn=<SmoothL1LossBackward0>)"
785,38826,67,30.0,"tensor(0.0008, grad_fn=<SmoothL1LossBackward0>)"
786,38846,19,0.0,"tensor(0.0009, grad_fn=<SmoothL1LossBackward0>)"
787,38893,46,20.0,"tensor(0.2965, grad_fn=<SmoothL1LossBackward0>)"
788,38901,7,0.0,"tensor(0.2960, grad_fn=<SmoothL1LossBackward0>)"
789,38925,23,10.0,"tensor(0.0008, grad_fn=<SmoothL1LossBackward0>)"
790,38958,32,10.0,"tensor(0.2964, grad_fn=<SmoothL1LossBackward0>)"
791,39003,44,20.0,"tensor(0.0008, grad_fn=<SmoothL1LossBackward0>)"
792,39016,12,20.0,"tensor(0.2962, grad_fn=<SmoothL1LossBackward0>)"
793,39080,63,30.0,"tensor(0.5919, grad_fn=<SmoothL1LossBackward0>)"
794,39114,33,10.0,"tensor(0.8875, grad_fn=<SmoothL1LossBackward0>)"
795,39161,46,0.0,"tensor(0.8874, grad_fn=<SmoothL1LossBackward0>)"
796,39262,100,50.0,"tensor(0.5921, grad_fn=<SmoothL1LossBackward0>)"
797,39279,16,10.0,"tensor(0.5926, grad_fn=<SmoothL1LossBackward0>)"
798,39329,49,10.0,"tensor(0.2966, grad_fn=<SmoothL1LossBackward0>)"
799,39345,15,0.0,"tensor(0.0009, grad_fn=<SmoothL1LossBackward0>)"
800,39348,2,0.0,"tensor(0.8864, grad_fn=<SmoothL1LossBackward0>)"
801,39353,4,0.0,"tensor(0.0010, grad_fn=<SmoothL1LossBackward0>)"
802,39375,21,10.0,"tensor(0.5916, grad_fn=<SmoothL1LossBackward0>)"
803,39424,48,10.0,"tensor(0.0011, grad_fn=<SmoothL1LossBackward0>)"
804,39475,50,10.0,"tensor(0.2970, grad_fn=<SmoothL1LossBackward0>)"
805,39480,4,0.0,"tensor(0.0010, grad_fn=<SmoothL1LossBackward0>)"
806,39537,56,20.0,"tensor(0.2962, grad_fn=<SmoothL1LossBackward0>)"
807,39541,3,0.0,"tensor(0.5920, grad_fn=<SmoothL1LossBackward0>)"
808,39633,91,80.0,"tensor(0.8871, grad_fn=<SmoothL1LossBackward0>)"
809,39654,20,0.0,"tensor(0.2965, grad_fn=<SmoothL1LossBackward0>)"
810,39670,15,0.0,"tensor(0.0010, grad_fn=<SmoothL1LossBackward0>)"
811,39691,20,10.0,"tensor(0.5912, grad_fn=<SmoothL1LossBackward0>)"
812,39716,24,10.0,"tensor(0.8876, grad_fn=<SmoothL1LossBackward0>)"
813,39744,27,0.0,"tensor(0.2958, grad_fn=<SmoothL1LossBackward0>)"
814,39798,53,20.0,"tensor(0.0012, grad_fn=<SmoothL1LossBackward0>)"
815,39825,26,20.0,"tensor(0.2968, grad_fn=<SmoothL1LossBackward0>)"
816,39884,58,20.0,"tensor(0.8871, grad_fn=<SmoothL1LossBackward0>)"
817,40026,141,60.0,"tensor(0.2965, grad_fn=<SmoothL1LossBackward0>)"
818,40070,43,30.0,"tensor(0.5917, grad_fn=<SmoothL1LossBackward0>)"
819,40111,40,30.0,"tensor(0.8863, grad_fn=<SmoothL1LossBackward0>)"
820,40286,174,80.0,"tensor(0.5919, grad_fn=<SmoothL1LossBackward0>)"
821,40297,10,0.0,"tensor(0.0015, grad_fn=<SmoothL1LossBackward0>)"
822,40355,57,10.0,"tensor(0.2969, grad_fn=<SmoothL1LossBackward0>)"
823,40555,199,80.0,"tensor(0.8873, grad_fn=<SmoothL1LossBackward0>)"
824,40594,38,20.0,"tensor(0.5913, grad_fn=<SmoothL1LossBackward0>)"
825,40601,6,0.0,"tensor(0.2970, grad_fn=<SmoothL1LossBackward0>)"
826,40662,60,40.0,"tensor(0.8863, grad_fn=<SmoothL1LossBackward0>)"
827,40699,36,20.0,"tensor(0.8879, grad_fn=<SmoothL1LossBackward0>)"
828,40792,92,10.0,"tensor(0.5920, grad_fn=<SmoothL1LossBackward0>)"
829,40839,46,20.0,"tensor(0.2961, grad_fn=<SmoothL1LossBackward0>)"
830,40854,14,0.0,"tensor(0.0018, grad_fn=<SmoothL1LossBackward0>)"
831,40891,36,10.0,"tensor(1.4764, grad_fn=<SmoothL1LossBackward0>)"
832,40953,61,30.0,"tensor(0.8863, grad_fn=<SmoothL1LossBackward0>)"
833,41053,99,20.0,"tensor(0.5908, grad_fn=<SmoothL1LossBackward0>)"
834,41115,61,40.0,"tensor(0.2970, grad_fn=<SmoothL1LossBackward0>)"
835,41144,28,20.0,"tensor(0.0022, grad_fn=<SmoothL1LossBackward0>)"
836,41307,162,70.0,"tensor(0.5916, grad_fn=<SmoothL1LossBackward0>)"
837,41409,101,40.0,"tensor(0.2970, grad_fn=<SmoothL1LossBackward0>)"
838,41524,114,70.0,"tensor(0.2971, grad_fn=<SmoothL1LossBackward0>)"
839,41664,139,10.0,"tensor(0.2970, grad_fn=<SmoothL1LossBackward0>)"
840,41743,78,40.0,"tensor(0.0021, grad_fn=<SmoothL1LossBackward0>)"
841,41768,24,20.0,"tensor(0.8867, grad_fn=<SmoothL1LossBackward0>)"
842,41779,10,0.0,"tensor(0.5917, grad_fn=<SmoothL1LossBackward0>)"
843,41819,39,10.0,"tensor(0.0019, grad_fn=<SmoothL1LossBackward0>)"
844,41827,7,0.0,"tensor(0.2964, grad_fn=<SmoothL1LossBackward0>)"
845,41834,6,0.0,"tensor(0.0018, grad_fn=<SmoothL1LossBackward0>)"
846,41875,40,10.0,"tensor(0.5914, grad_fn=<SmoothL1LossBackward0>)"
847,41881,5,0.0,"tensor(0.5918, grad_fn=<SmoothL1LossBackward0>)"
848,41888,6,0.0,"tensor(1.1820, grad_fn=<SmoothL1LossBackward0>)"
849,41896,7,10.0,"tensor(0.2966, grad_fn=<SmoothL1LossBackward0>)"
850,41943,46,20.0,"tensor(0.5914, grad_fn=<SmoothL1LossBackward0>)"
851,41950,6,0.0,"tensor(0.0010, grad_fn=<SmoothL1LossBackward0>)"
852,41959,8,0.0,"tensor(0.0013, grad_fn=<SmoothL1LossBackward0>)"
853,41986,26,10.0,"tensor(0.5917, grad_fn=<SmoothL1LossBackward0>)"
854,42002,15,0.0,"tensor(0.8870, grad_fn=<SmoothL1LossBackward0>)"
855,42031,28,20.0,"tensor(0.0010, grad_fn=<SmoothL1LossBackward0>)"
856,42100,68,20.0,"tensor(0.8867, grad_fn=<SmoothL1LossBackward0>)"
857,42135,34,10.0,"tensor(0.0011, grad_fn=<SmoothL1LossBackward0>)"
858,42154,18,0.0,"tensor(0.5920, grad_fn=<SmoothL1LossBackward0>)"
859,42229,74,80.0,"tensor(0.5914, grad_fn=<SmoothL1LossBackward0>)"
860,42262,32,0.0,"tensor(0.2963, grad_fn=<SmoothL1LossBackward0>)"
861,42267,4,0.0,"tensor(0.0012, grad_fn=<SmoothL1LossBackward0>)"
862,42302,34,20.0,"tensor(0.2963, grad_fn=<SmoothL1LossBackward0>)"
863,42348,45,30.0,"tensor(0.8876, grad_fn=<SmoothL1LossBackward0>)"
864,42653,304,70.0,"tensor(0.0010, grad_fn=<SmoothL1LossBackward0>)"
865,42660,6,0.0,"tensor(0.2958, grad_fn=<SmoothL1LossBackward0>)"
866,42696,35,20.0,"tensor(0.0010, grad_fn=<SmoothL1LossBackward0>)"
867,42701,4,0.0,"tensor(0.0011, grad_fn=<SmoothL1LossBackward0>)"
868,42720,18,30.0,"tensor(0.0008, grad_fn=<SmoothL1LossBackward0>)"
869,42732,11,0.0,"tensor(0.0009, grad_fn=<SmoothL1LossBackward0>)"
870,42774,41,10.0,"tensor(0.0008, grad_fn=<SmoothL1LossBackward0>)"
871,42789,14,10.0,"tensor(0.5914, grad_fn=<SmoothL1LossBackward0>)"
872,42835,45,10.0,"tensor(0.0008, grad_fn=<SmoothL1LossBackward0>)"
873,42994,158,70.0,"tensor(0.2960, grad_fn=<SmoothL1LossBackward0>)"
874,43005,10,10.0,"tensor(0.2963, grad_fn=<SmoothL1LossBackward0>)"
875,43013,7,0.0,"tensor(0.0005, grad_fn=<SmoothL1LossBackward0>)"
876,43054,40,20.0,"tensor(0.7479, grad_fn=<SmoothL1LossBackward0>)"
877,43071,16,0.0,"tensor(0.2973, grad_fn=<SmoothL1LossBackward0>)"
878,43126,54,20.0,"tensor(0.8884, grad_fn=<SmoothL1LossBackward0>)"
879,43188,61,40.0,"tensor(0.0005, grad_fn=<SmoothL1LossBackward0>)"
880,43212,23,0.0,"tensor(1.1827, grad_fn=<SmoothL1LossBackward0>)"
881,43239,26,0.0,"tensor(0.5919, grad_fn=<SmoothL1LossBackward0>)"
882,43263,23,10.0,"tensor(0.8871, grad_fn=<SmoothL1LossBackward0>)"
883,43318,54,30.0,"tensor(0.2965, grad_fn=<SmoothL1LossBackward0>)"
884,43378,59,20.0,"tensor(0.0008, grad_fn=<SmoothL1LossBackward0>)"
885,43388,9,0.0,"tensor(0.8887, grad_fn=<SmoothL1LossBackward0>)"
886,43449,60,50.0,"tensor(0.0008, grad_fn=<SmoothL1LossBackward0>)"
887,43483,33,10.0,"tensor(0.0010, grad_fn=<SmoothL1LossBackward0>)"
888,43485,1,0.0,"tensor(0.0011, grad_fn=<SmoothL1LossBackward0>)"
889,43568,82,10.0,"tensor(1.4787, grad_fn=<SmoothL1LossBackward0>)"
890,43841,272,160.0,"tensor(0.5922, grad_fn=<SmoothL1LossBackward0>)"
891,43867,25,0.0,"tensor(0.0011, grad_fn=<SmoothL1LossBackward0>)"
892,43879,11,30.0,"tensor(0.0010, grad_fn=<SmoothL1LossBackward0>)"
893,43941,61,75.0,"tensor(0.2968, grad_fn=<SmoothL1LossBackward0>)"
894,43947,5,0.0,"tensor(0.0012, grad_fn=<SmoothL1LossBackward0>)"
895,43948,0,0.0,"tensor(0.8872, grad_fn=<SmoothL1LossBackward0>)"
896,43969,20,10.0,"tensor(0.2962, grad_fn=<SmoothL1LossBackward0>)"
897,43977,7,0.0,"tensor(0.2970, grad_fn=<SmoothL1LossBackward0>)"
898,43983,5,0.0,"tensor(0.2970, grad_fn=<SmoothL1LossBackward0>)"
899,44048,64,50.0,"tensor(0.2965, grad_fn=<SmoothL1LossBackward0>)"
900,44103,54,20.0,"tensor(0.0009, grad_fn=<SmoothL1LossBackward0>)"
901,44150,46,10.0,"tensor(0.2960, grad_fn=<SmoothL1LossBackward0>)"
902,44173,22,10.0,"tensor(0.5914, grad_fn=<SmoothL1LossBackward0>)"
903,44192,18,10.0,"tensor(0.0010, grad_fn=<SmoothL1LossBackward0>)"
904,44270,77,50.0,"tensor(1.1823, grad_fn=<SmoothL1LossBackward0>)"
905,44273,2,0.0,"tensor(0.2977, grad_fn=<SmoothL1LossBackward0>)"
906,44360,86,30.0,"tensor(0.5921, grad_fn=<SmoothL1LossBackward0>)"
907,44411,50,30.0,"tensor(0.5919, grad_fn=<SmoothL1LossBackward0>)"
908,44439,27,10.0,"tensor(0.2967, grad_fn=<SmoothL1LossBackward0>)"
909,44458,18,10.0,"tensor(0.2964, grad_fn=<SmoothL1LossBackward0>)"
910,44493,34,10.0,"tensor(0.5920, grad_fn=<SmoothL1LossBackward0>)"
911,44542,48,20.0,"tensor(0.2962, grad_fn=<SmoothL1LossBackward0>)"
912,44821,278,90.0,"tensor(0.5915, grad_fn=<SmoothL1LossBackward0>)"
913,44953,131,60.0,"tensor(1.1820, grad_fn=<SmoothL1LossBackward0>)"
914,44961,7,0.0,"tensor(0.2966, grad_fn=<SmoothL1LossBackward0>)"
915,44967,5,0.0,"tensor(0.5913, grad_fn=<SmoothL1LossBackward0>)"
916,44974,6,0.0,"tensor(0.8866, grad_fn=<SmoothL1LossBackward0>)"
917,45043,68,30.0,"tensor(0.5913, grad_fn=<SmoothL1LossBackward0>)"
918,45059,15,10.0,"tensor(0.5918, grad_fn=<SmoothL1LossBackward0>)"
919,45073,13,0.0,"tensor(0.0014, grad_fn=<SmoothL1LossBackward0>)"
920,45081,7,0.0,"tensor(0.0017, grad_fn=<SmoothL1LossBackward0>)"
921,45127,45,10.0,"tensor(0.0019, grad_fn=<SmoothL1LossBackward0>)"
922,45175,47,10.0,"tensor(0.0018, grad_fn=<SmoothL1LossBackward0>)"
923,45264,88,30.0,"tensor(0.0016, grad_fn=<SmoothL1LossBackward0>)"
924,45379,114,40.0,"tensor(0.5916, grad_fn=<SmoothL1LossBackward0>)"
925,45486,106,30.0,"tensor(0.0016, grad_fn=<SmoothL1LossBackward0>)"
926,45545,58,30.0,"tensor(0.2956, grad_fn=<SmoothL1LossBackward0>)"
927,45672,126,20.0,"tensor(0.0014, grad_fn=<SmoothL1LossBackward0>)"
928,45728,55,30.0,"tensor(0.5918, grad_fn=<SmoothL1LossBackward0>)"
929,45842,113,50.0,"tensor(0.2956, grad_fn=<SmoothL1LossBackward0>)"
930,45980,137,50.0,"tensor(0.0009, grad_fn=<SmoothL1LossBackward0>)"
931,45992,11,10.0,"tensor(0.5916, grad_fn=<SmoothL1LossBackward0>)"
932,45997,4,0.0,"tensor(0.2967, grad_fn=<SmoothL1LossBackward0>)"
933,46092,94,30.0,"tensor(0.2970, grad_fn=<SmoothL1LossBackward0>)"
934,46271,178,90.0,"tensor(0.2966, grad_fn=<SmoothL1LossBackward0>)"
935,46311,39,10.0,"tensor(0.8871, grad_fn=<SmoothL1LossBackward0>)"
936,46355,43,20.0,"tensor(0.5917, grad_fn=<SmoothL1LossBackward0>)"
937,46429,73,10.0,"tensor(0.2964, grad_fn=<SmoothL1LossBackward0>)"
938,46451,21,20.0,"tensor(0.5914, grad_fn=<SmoothL1LossBackward0>)"
939,46562,110,60.0,"tensor(0.7477, grad_fn=<SmoothL1LossBackward0>)"
940,46588,25,10.0,"tensor(0.2979, grad_fn=<SmoothL1LossBackward0>)"
941,46608,19,0.0,"tensor(0.5911, grad_fn=<SmoothL1LossBackward0>)"
942,46615,6,10.0,"tensor(0.5927, grad_fn=<SmoothL1LossBackward0>)"
943,46625,9,0.0,"tensor(0.5922, grad_fn=<SmoothL1LossBackward0>)"
944,46632,6,0.0,"tensor(0.0008, grad_fn=<SmoothL1LossBackward0>)"
945,46683,50,20.0,"tensor(0.0010, grad_fn=<SmoothL1LossBackward0>)"
946,46687,3,0.0,"tensor(0.2965, grad_fn=<SmoothL1LossBackward0>)"
947,46692,4,0.0,"tensor(0.0010, grad_fn=<SmoothL1LossBackward0>)"
948,46921,228,50.0,"tensor(0.0008, grad_fn=<SmoothL1LossBackward0>)"
949,46966,44,20.0,"tensor(0.5914, grad_fn=<SmoothL1LossBackward0>)"
