episode,steps_done,timestep,total_reward,loss
316,16001,70,20.0,"tensor(0.0052, grad_fn=<SmoothL1LossBackward0>)"
317,16111,109,65.0,"tensor(0.0028, grad_fn=<SmoothL1LossBackward0>)"
318,16119,7,0.0,"tensor(1.3843, grad_fn=<SmoothL1LossBackward0>)"
319,16132,12,10.0,"tensor(0.0047, grad_fn=<SmoothL1LossBackward0>)"
320,16178,45,20.0,"tensor(0.0040, grad_fn=<SmoothL1LossBackward0>)"
321,16190,11,0.0,"tensor(1.0968, grad_fn=<SmoothL1LossBackward0>)"
322,16247,56,20.0,"tensor(0.0057, grad_fn=<SmoothL1LossBackward0>)"
323,16274,26,10.0,"tensor(0.0097, grad_fn=<SmoothL1LossBackward0>)"
324,16290,15,20.0,"tensor(0.5765, grad_fn=<SmoothL1LossBackward0>)"
325,16299,8,0.0,"tensor(0.0064, grad_fn=<SmoothL1LossBackward0>)"
326,16320,20,0.0,"tensor(0.2980, grad_fn=<SmoothL1LossBackward0>)"
327,16346,25,0.0,"tensor(0.0031, grad_fn=<SmoothL1LossBackward0>)"
328,16365,18,0.0,"tensor(0.8544, grad_fn=<SmoothL1LossBackward0>)"
329,16370,4,0.0,"tensor(0.0047, grad_fn=<SmoothL1LossBackward0>)"
330,16400,29,0.0,"tensor(0.0041, grad_fn=<SmoothL1LossBackward0>)"
331,16430,29,10.0,"tensor(0.5750, grad_fn=<SmoothL1LossBackward0>)"
332,16438,7,0.0,"tensor(0.2963, grad_fn=<SmoothL1LossBackward0>)"
333,16508,69,30.0,"tensor(0.2999, grad_fn=<SmoothL1LossBackward0>)"
334,16624,115,50.0,"tensor(0.5641, grad_fn=<SmoothL1LossBackward0>)"
335,16655,30,10.0,"tensor(1.6391, grad_fn=<SmoothL1LossBackward0>)"
336,16702,46,40.0,"tensor(0.2929, grad_fn=<SmoothL1LossBackward0>)"
337,16780,77,50.0,"tensor(0.5782, grad_fn=<SmoothL1LossBackward0>)"
338,16786,5,0.0,"tensor(0.3094, grad_fn=<SmoothL1LossBackward0>)"
339,16813,26,20.0,"tensor(0.0092, grad_fn=<SmoothL1LossBackward0>)"
340,16987,173,70.0,"tensor(0.4910, grad_fn=<SmoothL1LossBackward0>)"
341,16995,7,0.0,"tensor(0.5847, grad_fn=<SmoothL1LossBackward0>)"
342,17022,26,10.0,"tensor(0.0118, grad_fn=<SmoothL1LossBackward0>)"
343,17063,40,20.0,"tensor(0.5765, grad_fn=<SmoothL1LossBackward0>)"
344,17476,412,70.0,"tensor(0.5377, grad_fn=<SmoothL1LossBackward0>)"
345,17480,3,0.0,"tensor(0.8646, grad_fn=<SmoothL1LossBackward0>)"
346,17508,27,10.0,"tensor(0.5759, grad_fn=<SmoothL1LossBackward0>)"
347,17534,25,10.0,"tensor(0.2934, grad_fn=<SmoothL1LossBackward0>)"
348,17551,16,20.0,"tensor(0.5848, grad_fn=<SmoothL1LossBackward0>)"
349,17577,25,0.0,"tensor(0.0076, grad_fn=<SmoothL1LossBackward0>)"
350,17607,29,0.0,"tensor(0.5064, grad_fn=<SmoothL1LossBackward0>)"
351,17692,84,30.0,"tensor(0.0080, grad_fn=<SmoothL1LossBackward0>)"
352,17732,39,20.0,"tensor(0.5608, grad_fn=<SmoothL1LossBackward0>)"
353,17742,9,0.0,"tensor(0.2981, grad_fn=<SmoothL1LossBackward0>)"
354,17879,136,80.0,"tensor(0.8155, grad_fn=<SmoothL1LossBackward0>)"
355,17889,9,0.0,"tensor(0.5760, grad_fn=<SmoothL1LossBackward0>)"
356,17901,11,10.0,"tensor(0.0063, grad_fn=<SmoothL1LossBackward0>)"
357,17910,8,0.0,"tensor(0.2615, grad_fn=<SmoothL1LossBackward0>)"
358,17957,46,10.0,"tensor(0.5458, grad_fn=<SmoothL1LossBackward0>)"
359,18146,188,50.0,"tensor(0.2539, grad_fn=<SmoothL1LossBackward0>)"
360,18164,17,20.0,"tensor(1.0831, grad_fn=<SmoothL1LossBackward0>)"
361,18286,121,10.0,"tensor(1.1294, grad_fn=<SmoothL1LossBackward0>)"
362,18337,50,20.0,"tensor(0.8734, grad_fn=<SmoothL1LossBackward0>)"
363,18347,9,0.0,"tensor(0.0115, grad_fn=<SmoothL1LossBackward0>)"
364,18413,65,30.0,"tensor(0.8694, grad_fn=<SmoothL1LossBackward0>)"
365,18442,28,0.0,"tensor(0.6010, grad_fn=<SmoothL1LossBackward0>)"
366,18447,4,0.0,"tensor(0.2426, grad_fn=<SmoothL1LossBackward0>)"
367,18459,11,10.0,"tensor(0.7974, grad_fn=<SmoothL1LossBackward0>)"
368,18497,37,30.0,"tensor(0.5444, grad_fn=<SmoothL1LossBackward0>)"
369,18659,161,40.0,"tensor(0.2571, grad_fn=<SmoothL1LossBackward0>)"
370,18669,9,0.0,"tensor(0.5937, grad_fn=<SmoothL1LossBackward0>)"
371,18773,103,40.0,"tensor(0.3000, grad_fn=<SmoothL1LossBackward0>)"
372,18793,19,30.0,"tensor(0.1959, grad_fn=<SmoothL1LossBackward0>)"
373,18803,9,0.0,"tensor(0.2832, grad_fn=<SmoothL1LossBackward0>)"
374,18832,28,10.0,"tensor(0.0040, grad_fn=<SmoothL1LossBackward0>)"
375,18850,17,0.0,"tensor(1.1578, grad_fn=<SmoothL1LossBackward0>)"
376,18853,2,0.0,"tensor(0.5770, grad_fn=<SmoothL1LossBackward0>)"
377,18858,4,0.0,"tensor(1.2695, grad_fn=<SmoothL1LossBackward0>)"
378,18859,0,0.0,"tensor(0.5656, grad_fn=<SmoothL1LossBackward0>)"
379,18897,37,10.0,"tensor(0.2970, grad_fn=<SmoothL1LossBackward0>)"
380,18909,11,10.0,"tensor(0.8827, grad_fn=<SmoothL1LossBackward0>)"
381,18938,28,30.0,"tensor(0.7536, grad_fn=<SmoothL1LossBackward0>)"
382,19153,214,40.0,"tensor(0.2406, grad_fn=<SmoothL1LossBackward0>)"
383,19168,14,0.0,"tensor(0.0169, grad_fn=<SmoothL1LossBackward0>)"
384,19219,50,30.0,"tensor(1.0321, grad_fn=<SmoothL1LossBackward0>)"
385,19252,32,0.0,"tensor(0.4964, grad_fn=<SmoothL1LossBackward0>)"
386,19262,9,0.0,"tensor(0.0331, grad_fn=<SmoothL1LossBackward0>)"
387,19305,42,10.0,"tensor(0.2985, grad_fn=<SmoothL1LossBackward0>)"
388,19324,18,10.0,"tensor(0.5680, grad_fn=<SmoothL1LossBackward0>)"
389,19334,9,10.0,"tensor(0.0066, grad_fn=<SmoothL1LossBackward0>)"
390,19377,42,30.0,"tensor(0.5596, grad_fn=<SmoothL1LossBackward0>)"
391,19401,23,0.0,"tensor(0.0118, grad_fn=<SmoothL1LossBackward0>)"
392,19419,17,10.0,"tensor(0.7358, grad_fn=<SmoothL1LossBackward0>)"
393,19445,25,10.0,"tensor(0.8607, grad_fn=<SmoothL1LossBackward0>)"
394,19466,20,0.0,"tensor(1.5499, grad_fn=<SmoothL1LossBackward0>)"
395,19499,32,10.0,"tensor(0.0196, grad_fn=<SmoothL1LossBackward0>)"
396,19522,22,10.0,"tensor(0.0164, grad_fn=<SmoothL1LossBackward0>)"
397,19527,4,0.0,"tensor(0.2397, grad_fn=<SmoothL1LossBackward0>)"
398,19535,7,0.0,"tensor(0.5785, grad_fn=<SmoothL1LossBackward0>)"
399,19556,20,10.0,"tensor(0.1804, grad_fn=<SmoothL1LossBackward0>)"
400,19590,33,10.0,"tensor(1.1103, grad_fn=<SmoothL1LossBackward0>)"
401,19595,4,0.0,"tensor(0.2739, grad_fn=<SmoothL1LossBackward0>)"
402,19601,5,0.0,"tensor(0.5599, grad_fn=<SmoothL1LossBackward0>)"
403,19639,37,10.0,"tensor(0.0338, grad_fn=<SmoothL1LossBackward0>)"
404,19645,5,10.0,"tensor(0.2956, grad_fn=<SmoothL1LossBackward0>)"
405,19665,19,0.0,"tensor(0.4888, grad_fn=<SmoothL1LossBackward0>)"
406,19669,3,10.0,"tensor(1.2516, grad_fn=<SmoothL1LossBackward0>)"
407,19689,19,10.0,"tensor(0.8752, grad_fn=<SmoothL1LossBackward0>)"
408,19744,54,70.0,"tensor(0.5726, grad_fn=<SmoothL1LossBackward0>)"
409,19790,45,30.0,"tensor(0.4293, grad_fn=<SmoothL1LossBackward0>)"
410,19797,6,0.0,"tensor(0.1650, grad_fn=<SmoothL1LossBackward0>)"
411,19822,24,0.0,"tensor(0.7655, grad_fn=<SmoothL1LossBackward0>)"
412,19949,126,70.0,"tensor(0.5775, grad_fn=<SmoothL1LossBackward0>)"
413,19958,8,0.0,"tensor(0.4959, grad_fn=<SmoothL1LossBackward0>)"
414,19963,4,10.0,"tensor(0.0526, grad_fn=<SmoothL1LossBackward0>)"
415,19996,32,10.0,"tensor(0.5147, grad_fn=<SmoothL1LossBackward0>)"
416,20007,10,0.0,"tensor(0.2832, grad_fn=<SmoothL1LossBackward0>)"
417,20035,27,20.0,"tensor(0.5635, grad_fn=<SmoothL1LossBackward0>)"
418,20044,8,0.0,"tensor(0.0183, grad_fn=<SmoothL1LossBackward0>)"
419,20064,19,0.0,"tensor(0.2546, grad_fn=<SmoothL1LossBackward0>)"
420,20102,37,20.0,"tensor(0.5842, grad_fn=<SmoothL1LossBackward0>)"
421,20312,209,50.0,"tensor(0.3914, grad_fn=<SmoothL1LossBackward0>)"
422,20336,23,0.0,"tensor(0.0185, grad_fn=<SmoothL1LossBackward0>)"
423,20359,22,10.0,"tensor(0.6810, grad_fn=<SmoothL1LossBackward0>)"
424,20392,32,20.0,"tensor(0.5593, grad_fn=<SmoothL1LossBackward0>)"
425,20422,29,10.0,"tensor(1.0787, grad_fn=<SmoothL1LossBackward0>)"
426,20449,26,10.0,"tensor(0.2523, grad_fn=<SmoothL1LossBackward0>)"
427,20482,32,10.0,"tensor(0.8159, grad_fn=<SmoothL1LossBackward0>)"
428,20491,8,0.0,"tensor(0.3149, grad_fn=<SmoothL1LossBackward0>)"
429,20498,6,0.0,"tensor(0.1625, grad_fn=<SmoothL1LossBackward0>)"
430,20515,16,0.0,"tensor(0.2195, grad_fn=<SmoothL1LossBackward0>)"
431,20550,34,40.0,"tensor(0.0123, grad_fn=<SmoothL1LossBackward0>)"
432,20573,22,0.0,"tensor(0.0189, grad_fn=<SmoothL1LossBackward0>)"
433,20580,6,0.0,"tensor(0.0144, grad_fn=<SmoothL1LossBackward0>)"
434,20612,31,10.0,"tensor(0.5915, grad_fn=<SmoothL1LossBackward0>)"
435,20629,16,0.0,"tensor(0.5275, grad_fn=<SmoothL1LossBackward0>)"
436,20798,168,90.0,"tensor(0.3784, grad_fn=<SmoothL1LossBackward0>)"
437,20818,19,10.0,"tensor(0.0360, grad_fn=<SmoothL1LossBackward0>)"
438,20850,31,10.0,"tensor(0.5581, grad_fn=<SmoothL1LossBackward0>)"
439,20860,9,0.0,"tensor(0.3026, grad_fn=<SmoothL1LossBackward0>)"
440,20909,48,0.0,"tensor(0.0117, grad_fn=<SmoothL1LossBackward0>)"
441,20926,16,0.0,"tensor(0.0179, grad_fn=<SmoothL1LossBackward0>)"
442,20960,33,10.0,"tensor(0.0354, grad_fn=<SmoothL1LossBackward0>)"
443,20991,30,20.0,"tensor(0.4744, grad_fn=<SmoothL1LossBackward0>)"
444,21007,15,30.0,"tensor(0.5506, grad_fn=<SmoothL1LossBackward0>)"
445,21009,1,0.0,"tensor(0.3268, grad_fn=<SmoothL1LossBackward0>)"
446,21021,11,10.0,"tensor(0.2531, grad_fn=<SmoothL1LossBackward0>)"
447,21054,32,10.0,"tensor(0.0239, grad_fn=<SmoothL1LossBackward0>)"
448,21144,89,50.0,"tensor(0.3066, grad_fn=<SmoothL1LossBackward0>)"
449,21173,28,0.0,"tensor(0.0102, grad_fn=<SmoothL1LossBackward0>)"
450,21178,4,0.0,"tensor(1.1228, grad_fn=<SmoothL1LossBackward0>)"
451,21275,96,30.0,"tensor(0.2557, grad_fn=<SmoothL1LossBackward0>)"
452,21295,19,0.0,"tensor(0.3132, grad_fn=<SmoothL1LossBackward0>)"
453,21317,21,10.0,"tensor(0.8341, grad_fn=<SmoothL1LossBackward0>)"
454,21323,5,0.0,"tensor(0.0872, grad_fn=<SmoothL1LossBackward0>)"
455,21356,32,10.0,"tensor(0.6460, grad_fn=<SmoothL1LossBackward0>)"
456,21375,18,0.0,"tensor(0.5671, grad_fn=<SmoothL1LossBackward0>)"
457,21423,47,30.0,"tensor(0.5427, grad_fn=<SmoothL1LossBackward0>)"
458,21558,134,20.0,"tensor(0.5508, grad_fn=<SmoothL1LossBackward0>)"
459,21596,37,20.0,"tensor(0.8590, grad_fn=<SmoothL1LossBackward0>)"
460,21613,16,10.0,"tensor(0.0288, grad_fn=<SmoothL1LossBackward0>)"
461,21846,232,70.0,"tensor(0.0108, grad_fn=<SmoothL1LossBackward0>)"
462,21951,104,40.0,"tensor(0.9050, grad_fn=<SmoothL1LossBackward0>)"
463,22302,350,100.0,"tensor(1.1920, grad_fn=<SmoothL1LossBackward0>)"
464,22306,3,0.0,"tensor(0.6043, grad_fn=<SmoothL1LossBackward0>)"
465,22311,4,0.0,"tensor(0.0243, grad_fn=<SmoothL1LossBackward0>)"
466,22340,28,20.0,"tensor(0.5056, grad_fn=<SmoothL1LossBackward0>)"
467,22350,9,0.0,"tensor(0.2817, grad_fn=<SmoothL1LossBackward0>)"
468,22448,97,40.0,"tensor(0.2324, grad_fn=<SmoothL1LossBackward0>)"
469,22511,62,30.0,"tensor(0.0404, grad_fn=<SmoothL1LossBackward0>)"
470,22528,16,0.0,"tensor(0.2553, grad_fn=<SmoothL1LossBackward0>)"
471,22577,48,30.0,"tensor(0.0114, grad_fn=<SmoothL1LossBackward0>)"
472,22626,48,20.0,"tensor(0.6456, grad_fn=<SmoothL1LossBackward0>)"
473,22663,36,0.0,"tensor(0.0191, grad_fn=<SmoothL1LossBackward0>)"
474,22702,38,20.0,"tensor(0.6641, grad_fn=<SmoothL1LossBackward0>)"
475,22708,5,0.0,"tensor(0.7230, grad_fn=<SmoothL1LossBackward0>)"
476,22733,24,10.0,"tensor(0.9391, grad_fn=<SmoothL1LossBackward0>)"
477,22814,80,20.0,"tensor(0.8311, grad_fn=<SmoothL1LossBackward0>)"
478,22903,88,20.0,"tensor(0.4934, grad_fn=<SmoothL1LossBackward0>)"
479,22909,5,0.0,"tensor(0.3277, grad_fn=<SmoothL1LossBackward0>)"
480,23051,141,40.0,"tensor(0.0520, grad_fn=<SmoothL1LossBackward0>)"
481,23078,26,10.0,"tensor(0.3483, grad_fn=<SmoothL1LossBackward0>)"
482,23358,279,60.0,"tensor(0.4313, grad_fn=<SmoothL1LossBackward0>)"
483,23408,49,10.0,"tensor(0.2202, grad_fn=<SmoothL1LossBackward0>)"
484,23428,19,20.0,"tensor(0.5958, grad_fn=<SmoothL1LossBackward0>)"
485,23442,13,10.0,"tensor(0.5520, grad_fn=<SmoothL1LossBackward0>)"
486,23479,36,0.0,"tensor(0.3149, grad_fn=<SmoothL1LossBackward0>)"
487,23494,14,0.0,"tensor(0.3173, grad_fn=<SmoothL1LossBackward0>)"
488,23578,83,30.0,"tensor(0.7466, grad_fn=<SmoothL1LossBackward0>)"
489,23591,12,10.0,"tensor(0.5355, grad_fn=<SmoothL1LossBackward0>)"
490,23602,10,0.0,"tensor(0.0253, grad_fn=<SmoothL1LossBackward0>)"
491,23824,221,40.0,"tensor(0.3026, grad_fn=<SmoothL1LossBackward0>)"
492,23946,121,50.0,"tensor(0.4881, grad_fn=<SmoothL1LossBackward0>)"
493,24061,114,40.0,"tensor(0.0230, grad_fn=<SmoothL1LossBackward0>)"
494,24086,24,10.0,"tensor(0.6031, grad_fn=<SmoothL1LossBackward0>)"
495,24091,4,0.0,"tensor(0.2058, grad_fn=<SmoothL1LossBackward0>)"
496,24129,37,20.0,"tensor(0.7123, grad_fn=<SmoothL1LossBackward0>)"
497,24210,80,10.0,"tensor(0.2203, grad_fn=<SmoothL1LossBackward0>)"
498,24303,92,30.0,"tensor(1.4105, grad_fn=<SmoothL1LossBackward0>)"
499,24308,4,10.0,"tensor(1.0853, grad_fn=<SmoothL1LossBackward0>)"
