episode,steps_done,timestep,total_reward,loss
316,18915,21,0.0,"tensor(0.3740, grad_fn=<SmoothL1LossBackward0>)"
317,19010,94,50.0,"tensor(0.4449, grad_fn=<SmoothL1LossBackward0>)"
318,19018,7,0.0,"tensor(0.6708, grad_fn=<SmoothL1LossBackward0>)"
319,19278,259,60.0,"tensor(0.4443, grad_fn=<SmoothL1LossBackward0>)"
320,19288,9,0.0,"tensor(0.4441, grad_fn=<SmoothL1LossBackward0>)"
321,19390,101,60.0,"tensor(0.0004, grad_fn=<SmoothL1LossBackward0>)"
322,19448,57,0.0,"tensor(0.7414, grad_fn=<SmoothL1LossBackward0>)"
323,19545,96,20.0,"tensor(0.5224, grad_fn=<SmoothL1LossBackward0>)"
324,19606,60,40.0,"tensor(0.2970, grad_fn=<SmoothL1LossBackward0>)"
325,19630,23,0.0,"tensor(0.8890, grad_fn=<SmoothL1LossBackward0>)"
326,19646,15,10.0,"tensor(0.4444, grad_fn=<SmoothL1LossBackward0>)"
327,19726,79,50.0,"tensor(0.1483, grad_fn=<SmoothL1LossBackward0>)"
328,19916,189,90.0,"tensor(0.2964, grad_fn=<SmoothL1LossBackward0>)"
329,19979,62,30.0,"tensor(0.1489, grad_fn=<SmoothL1LossBackward0>)"
330,20030,50,20.0,"tensor(0.1483, grad_fn=<SmoothL1LossBackward0>)"
331,20112,81,35.0,"tensor(0.1484, grad_fn=<SmoothL1LossBackward0>)"
332,20129,16,15.0,"tensor(0.0008, grad_fn=<SmoothL1LossBackward0>)"
333,20166,36,30.0,"tensor(0.4445, grad_fn=<SmoothL1LossBackward0>)"
334,20178,11,10.0,"tensor(0.2964, grad_fn=<SmoothL1LossBackward0>)"
335,20183,4,0.0,"tensor(0.7399, grad_fn=<SmoothL1LossBackward0>)"
336,20188,4,0.0,"tensor(0.3743, grad_fn=<SmoothL1LossBackward0>)"
337,20240,51,10.0,"tensor(0.1487, grad_fn=<SmoothL1LossBackward0>)"
338,20301,60,30.0,"tensor(0.1484, grad_fn=<SmoothL1LossBackward0>)"
339,20306,4,0.0,"tensor(0.2961, grad_fn=<SmoothL1LossBackward0>)"
340,20343,36,0.0,"tensor(0.0007, grad_fn=<SmoothL1LossBackward0>)"
341,20374,30,20.0,"tensor(0.0007, grad_fn=<SmoothL1LossBackward0>)"
342,20386,11,10.0,"tensor(0.4443, grad_fn=<SmoothL1LossBackward0>)"
343,20420,33,30.0,"tensor(0.8181, grad_fn=<SmoothL1LossBackward0>)"
344,20424,3,0.0,"tensor(0.2967, grad_fn=<SmoothL1LossBackward0>)"
345,20435,10,0.0,"tensor(0.1488, grad_fn=<SmoothL1LossBackward0>)"
346,20488,52,30.0,"tensor(0.5920, grad_fn=<SmoothL1LossBackward0>)"
347,20493,4,0.0,"tensor(0.2964, grad_fn=<SmoothL1LossBackward0>)"
348,20537,43,20.0,"tensor(0.7393, grad_fn=<SmoothL1LossBackward0>)"
349,20586,48,30.0,"tensor(0.1487, grad_fn=<SmoothL1LossBackward0>)"
350,20619,32,10.0,"tensor(0.2966, grad_fn=<SmoothL1LossBackward0>)"
351,20783,163,60.0,"tensor(0.7403, grad_fn=<SmoothL1LossBackward0>)"
352,20799,15,20.0,"tensor(0.2959, grad_fn=<SmoothL1LossBackward0>)"
353,20843,43,30.0,"tensor(0.0009, grad_fn=<SmoothL1LossBackward0>)"
354,20953,109,50.0,"tensor(0.1488, grad_fn=<SmoothL1LossBackward0>)"
355,20978,24,20.0,"tensor(0.4442, grad_fn=<SmoothL1LossBackward0>)"
356,21015,36,10.0,"tensor(0.1483, grad_fn=<SmoothL1LossBackward0>)"
357,21081,65,20.0,"tensor(0.2962, grad_fn=<SmoothL1LossBackward0>)"
358,21125,43,40.0,"tensor(0.1483, grad_fn=<SmoothL1LossBackward0>)"
359,21163,37,10.0,"tensor(0.2268, grad_fn=<SmoothL1LossBackward0>)"
360,21211,47,30.0,"tensor(0.1487, grad_fn=<SmoothL1LossBackward0>)"
361,21243,31,10.0,"tensor(0.0006, grad_fn=<SmoothL1LossBackward0>)"
362,21260,16,0.0,"tensor(0.1483, grad_fn=<SmoothL1LossBackward0>)"
363,21263,2,0.0,"tensor(0.4443, grad_fn=<SmoothL1LossBackward0>)"
364,21276,12,0.0,"tensor(0.5224, grad_fn=<SmoothL1LossBackward0>)"
365,21318,41,10.0,"tensor(0.1480, grad_fn=<SmoothL1LossBackward0>)"
366,21418,99,30.0,"tensor(0.5227, grad_fn=<SmoothL1LossBackward0>)"
367,21468,49,10.0,"tensor(0.0003, grad_fn=<SmoothL1LossBackward0>)"
368,21635,166,30.0,"tensor(0.3745, grad_fn=<SmoothL1LossBackward0>)"
369,21659,23,10.0,"tensor(0.1482, grad_fn=<SmoothL1LossBackward0>)"
370,21668,8,20.0,"tensor(0.5928, grad_fn=<SmoothL1LossBackward0>)"
371,21677,8,0.0,"tensor(0.1485, grad_fn=<SmoothL1LossBackward0>)"
372,21682,4,0.0,"tensor(0.0003, grad_fn=<SmoothL1LossBackward0>)"
373,21732,49,20.0,"tensor(0.5922, grad_fn=<SmoothL1LossBackward0>)"
374,21748,15,0.0,"tensor(0.7408, grad_fn=<SmoothL1LossBackward0>)"
375,21755,6,0.0,"tensor(0.1483, grad_fn=<SmoothL1LossBackward0>)"
376,21760,4,0.0,"tensor(0.1485, grad_fn=<SmoothL1LossBackward0>)"
377,21809,48,30.0,"tensor(0.2963, grad_fn=<SmoothL1LossBackward0>)"
378,21850,40,20.0,"tensor(0.0007, grad_fn=<SmoothL1LossBackward0>)"
379,22248,397,110.0,"tensor(0.1486, grad_fn=<SmoothL1LossBackward0>)"
380,22294,45,45.0,"tensor(1.0352, grad_fn=<SmoothL1LossBackward0>)"
381,22302,7,15.0,"tensor(0.7401, grad_fn=<SmoothL1LossBackward0>)"
382,22335,32,10.0,"tensor(0.6704, grad_fn=<SmoothL1LossBackward0>)"
383,22341,5,0.0,"tensor(0.2963, grad_fn=<SmoothL1LossBackward0>)"
384,22348,6,10.0,"tensor(0.5222, grad_fn=<SmoothL1LossBackward0>)"
385,22351,2,0.0,"tensor(0.1487, grad_fn=<SmoothL1LossBackward0>)"
386,22393,41,10.0,"tensor(0.2965, grad_fn=<SmoothL1LossBackward0>)"
387,22458,64,30.0,"tensor(0.1490, grad_fn=<SmoothL1LossBackward0>)"
388,22475,16,10.0,"tensor(0.1488, grad_fn=<SmoothL1LossBackward0>)"
389,22480,4,0.0,"tensor(0.2965, grad_fn=<SmoothL1LossBackward0>)"
390,22513,32,0.0,"tensor(0.3743, grad_fn=<SmoothL1LossBackward0>)"
391,22531,17,10.0,"tensor(0.2964, grad_fn=<SmoothL1LossBackward0>)"
392,22534,2,0.0,"tensor(0.9658, grad_fn=<SmoothL1LossBackward0>)"
393,22541,6,0.0,"tensor(0.3747, grad_fn=<SmoothL1LossBackward0>)"
394,22554,12,0.0,"tensor(0.0008, grad_fn=<SmoothL1LossBackward0>)"
395,22705,150,90.0,"tensor(0.1486, grad_fn=<SmoothL1LossBackward0>)"
396,22706,0,0.0,"tensor(0.2963, grad_fn=<SmoothL1LossBackward0>)"
397,22708,1,0.0,"tensor(0.2963, grad_fn=<SmoothL1LossBackward0>)"
398,22846,137,50.0,"tensor(0.0007, grad_fn=<SmoothL1LossBackward0>)"
399,22862,15,0.0,"tensor(0.8875, grad_fn=<SmoothL1LossBackward0>)"
400,23061,198,60.0,"tensor(0.6700, grad_fn=<SmoothL1LossBackward0>)"
401,23070,8,0.0,"tensor(0.3744, grad_fn=<SmoothL1LossBackward0>)"
402,23117,46,40.0,"tensor(0.2968, grad_fn=<SmoothL1LossBackward0>)"
403,23136,18,10.0,"tensor(0.5927, grad_fn=<SmoothL1LossBackward0>)"
404,23265,128,20.0,"tensor(0.0007, grad_fn=<SmoothL1LossBackward0>)"
405,23272,6,0.0,"tensor(0.4441, grad_fn=<SmoothL1LossBackward0>)"
406,23316,43,20.0,"tensor(0.5229, grad_fn=<SmoothL1LossBackward0>)"
407,23320,3,0.0,"tensor(0.1484, grad_fn=<SmoothL1LossBackward0>)"
408,23327,6,0.0,"tensor(0.1488, grad_fn=<SmoothL1LossBackward0>)"
409,23333,5,0.0,"tensor(0.5922, grad_fn=<SmoothL1LossBackward0>)"
410,23428,94,40.0,"tensor(0.4446, grad_fn=<SmoothL1LossBackward0>)"
411,23466,37,0.0,"tensor(0.1485, grad_fn=<SmoothL1LossBackward0>)"
412,23474,7,10.0,"tensor(0.1486, grad_fn=<SmoothL1LossBackward0>)"
413,23481,6,10.0,"tensor(0.2960, grad_fn=<SmoothL1LossBackward0>)"
414,23526,44,20.0,"tensor(0.2963, grad_fn=<SmoothL1LossBackward0>)"
415,23573,46,40.0,"tensor(0.0006, grad_fn=<SmoothL1LossBackward0>)"
416,23590,16,0.0,"tensor(0.5225, grad_fn=<SmoothL1LossBackward0>)"
417,23599,8,0.0,"tensor(0.4442, grad_fn=<SmoothL1LossBackward0>)"
418,23630,30,0.0,"tensor(0.1485, grad_fn=<SmoothL1LossBackward0>)"
419,23635,4,0.0,"tensor(0.5222, grad_fn=<SmoothL1LossBackward0>)"
420,23670,34,0.0,"tensor(0.8965, grad_fn=<SmoothL1LossBackward0>)"
421,23717,46,20.0,"tensor(0.1487, grad_fn=<SmoothL1LossBackward0>)"
422,23740,22,10.0,"tensor(0.4445, grad_fn=<SmoothL1LossBackward0>)"
423,23784,43,30.0,"tensor(0.1484, grad_fn=<SmoothL1LossBackward0>)"
424,23838,53,40.0,"tensor(0.0007, grad_fn=<SmoothL1LossBackward0>)"
425,23870,31,10.0,"tensor(0.1485, grad_fn=<SmoothL1LossBackward0>)"
426,23913,42,20.0,"tensor(0.4444, grad_fn=<SmoothL1LossBackward0>)"
427,23948,34,10.0,"tensor(0.2963, grad_fn=<SmoothL1LossBackward0>)"
428,23967,18,0.0,"tensor(0.2265, grad_fn=<SmoothL1LossBackward0>)"
429,23994,26,10.0,"tensor(0.4525, grad_fn=<SmoothL1LossBackward0>)"
430,24023,28,30.0,"tensor(0.0006, grad_fn=<SmoothL1LossBackward0>)"
431,24057,33,20.0,"tensor(0.5920, grad_fn=<SmoothL1LossBackward0>)"
432,24061,3,0.0,"tensor(0.2966, grad_fn=<SmoothL1LossBackward0>)"
433,24066,4,0.0,"tensor(0.2965, grad_fn=<SmoothL1LossBackward0>)"
434,24089,22,20.0,"tensor(0.2964, grad_fn=<SmoothL1LossBackward0>)"
435,24113,23,0.0,"tensor(0.2962, grad_fn=<SmoothL1LossBackward0>)"
436,24152,38,20.0,"tensor(0.5918, grad_fn=<SmoothL1LossBackward0>)"
437,24216,63,10.0,"tensor(0.5919, grad_fn=<SmoothL1LossBackward0>)"
438,24245,28,10.0,"tensor(0.1488, grad_fn=<SmoothL1LossBackward0>)"
439,24273,27,0.0,"tensor(0.2957, grad_fn=<SmoothL1LossBackward0>)"
440,24309,35,10.0,"tensor(0.2968, grad_fn=<SmoothL1LossBackward0>)"
441,24418,108,120.0,"tensor(0.1487, grad_fn=<SmoothL1LossBackward0>)"
442,24460,41,20.0,"tensor(0.1485, grad_fn=<SmoothL1LossBackward0>)"
443,24476,15,10.0,"tensor(0.1488, grad_fn=<SmoothL1LossBackward0>)"
444,24481,4,0.0,"tensor(0.7480, grad_fn=<SmoothL1LossBackward0>)"
445,24487,5,0.0,"tensor(0.5920, grad_fn=<SmoothL1LossBackward0>)"
446,24570,82,60.0,"tensor(0.2266, grad_fn=<SmoothL1LossBackward0>)"
447,24655,84,30.0,"tensor(0.4439, grad_fn=<SmoothL1LossBackward0>)"
448,24700,44,10.0,"tensor(0.1485, grad_fn=<SmoothL1LossBackward0>)"
449,24715,14,0.0,"tensor(0.2965, grad_fn=<SmoothL1LossBackward0>)"
450,24738,22,0.0,"tensor(0.4443, grad_fn=<SmoothL1LossBackward0>)"
451,24784,45,30.0,"tensor(0.1487, grad_fn=<SmoothL1LossBackward0>)"
452,24808,23,20.0,"tensor(0.5916, grad_fn=<SmoothL1LossBackward0>)"
453,24814,5,0.0,"tensor(0.1484, grad_fn=<SmoothL1LossBackward0>)"
454,24835,20,10.0,"tensor(0.8873, grad_fn=<SmoothL1LossBackward0>)"
455,24855,19,10.0,"tensor(0.6704, grad_fn=<SmoothL1LossBackward0>)"
456,24863,7,10.0,"tensor(0.3741, grad_fn=<SmoothL1LossBackward0>)"
457,24999,135,50.0,"tensor(0.1489, grad_fn=<SmoothL1LossBackward0>)"
458,25013,13,0.0,"tensor(0.5913, grad_fn=<SmoothL1LossBackward0>)"
459,25030,16,10.0,"tensor(0.8172, grad_fn=<SmoothL1LossBackward0>)"
460,25252,221,140.0,"tensor(0.2963, grad_fn=<SmoothL1LossBackward0>)"
461,25263,10,0.0,"tensor(0.2965, grad_fn=<SmoothL1LossBackward0>)"
462,25266,2,0.0,"tensor(0.1492, grad_fn=<SmoothL1LossBackward0>)"
463,25278,11,10.0,"tensor(0.5927, grad_fn=<SmoothL1LossBackward0>)"
464,25310,31,10.0,"tensor(0.2965, grad_fn=<SmoothL1LossBackward0>)"
465,25317,6,0.0,"tensor(0.2962, grad_fn=<SmoothL1LossBackward0>)"
466,25346,28,20.0,"tensor(0.2964, grad_fn=<SmoothL1LossBackward0>)"
467,25375,28,20.0,"tensor(0.5922, grad_fn=<SmoothL1LossBackward0>)"
468,25388,12,20.0,"tensor(0.4436, grad_fn=<SmoothL1LossBackward0>)"
469,25403,14,0.0,"tensor(0.2963, grad_fn=<SmoothL1LossBackward0>)"
470,25428,24,0.0,"tensor(0.5229, grad_fn=<SmoothL1LossBackward0>)"
471,25450,21,0.0,"tensor(0.1488, grad_fn=<SmoothL1LossBackward0>)"
472,25456,5,0.0,"tensor(0.2962, grad_fn=<SmoothL1LossBackward0>)"
473,25528,71,10.0,"tensor(0.1487, grad_fn=<SmoothL1LossBackward0>)"
474,25564,35,20.0,"tensor(0.5917, grad_fn=<SmoothL1LossBackward0>)"
475,25582,17,0.0,"tensor(0.7393, grad_fn=<SmoothL1LossBackward0>)"
476,25636,53,10.0,"tensor(0.7477, grad_fn=<SmoothL1LossBackward0>)"
477,25661,24,10.0,"tensor(0.0010, grad_fn=<SmoothL1LossBackward0>)"
478,25684,22,20.0,"tensor(0.0008, grad_fn=<SmoothL1LossBackward0>)"
479,25707,22,0.0,"tensor(0.4438, grad_fn=<SmoothL1LossBackward0>)"
480,25751,43,20.0,"tensor(0.1491, grad_fn=<SmoothL1LossBackward0>)"
481,25757,5,0.0,"tensor(0.2966, grad_fn=<SmoothL1LossBackward0>)"
482,25767,9,0.0,"tensor(0.5925, grad_fn=<SmoothL1LossBackward0>)"
483,25790,22,0.0,"tensor(0.1486, grad_fn=<SmoothL1LossBackward0>)"
484,25828,37,40.0,"tensor(0.4443, grad_fn=<SmoothL1LossBackward0>)"
485,25939,110,50.0,"tensor(0.3747, grad_fn=<SmoothL1LossBackward0>)"
486,25943,3,0.0,"tensor(0.1487, grad_fn=<SmoothL1LossBackward0>)"
487,25959,15,0.0,"tensor(0.0006, grad_fn=<SmoothL1LossBackward0>)"
488,25982,22,10.0,"tensor(0.5224, grad_fn=<SmoothL1LossBackward0>)"
489,26002,19,0.0,"tensor(0.5917, grad_fn=<SmoothL1LossBackward0>)"
490,26041,38,10.0,"tensor(0.1485, grad_fn=<SmoothL1LossBackward0>)"
491,26070,28,10.0,"tensor(0.6705, grad_fn=<SmoothL1LossBackward0>)"
492,26091,20,0.0,"tensor(0.7401, grad_fn=<SmoothL1LossBackward0>)"
493,26124,32,20.0,"tensor(0.2963, grad_fn=<SmoothL1LossBackward0>)"
494,26147,22,0.0,"tensor(0.0007, grad_fn=<SmoothL1LossBackward0>)"
495,26262,114,60.0,"tensor(0.0006, grad_fn=<SmoothL1LossBackward0>)"
496,26305,42,10.0,"tensor(0.3745, grad_fn=<SmoothL1LossBackward0>)"
497,26733,427,150.0,"tensor(0.2961, grad_fn=<SmoothL1LossBackward0>)"
498,26741,7,0.0,"tensor(0.5917, grad_fn=<SmoothL1LossBackward0>)"
499,26883,141,45.0,"tensor(0.4444, grad_fn=<SmoothL1LossBackward0>)"
500,26895,11,0.0,"tensor(0.5219, grad_fn=<SmoothL1LossBackward0>)"
501,26914,18,10.0,"tensor(0.6702, grad_fn=<SmoothL1LossBackward0>)"
502,26936,21,0.0,"tensor(0.1487, grad_fn=<SmoothL1LossBackward0>)"
503,26941,4,0.0,"tensor(0.4443, grad_fn=<SmoothL1LossBackward0>)"
504,26950,8,0.0,"tensor(0.0008, grad_fn=<SmoothL1LossBackward0>)"
505,27083,132,40.0,"tensor(0.4438, grad_fn=<SmoothL1LossBackward0>)"
506,27093,9,0.0,"tensor(0.2966, grad_fn=<SmoothL1LossBackward0>)"
507,27134,40,10.0,"tensor(0.2964, grad_fn=<SmoothL1LossBackward0>)"
508,27160,25,0.0,"tensor(0.3746, grad_fn=<SmoothL1LossBackward0>)"
509,27199,38,20.0,"tensor(0.8179, grad_fn=<SmoothL1LossBackward0>)"
510,27247,47,20.0,"tensor(0.6707, grad_fn=<SmoothL1LossBackward0>)"
511,27250,2,0.0,"tensor(0.4446, grad_fn=<SmoothL1LossBackward0>)"
512,27274,23,10.0,"tensor(0.2964, grad_fn=<SmoothL1LossBackward0>)"
513,27279,4,0.0,"tensor(0.2963, grad_fn=<SmoothL1LossBackward0>)"
514,27485,205,70.0,"tensor(1.0346, grad_fn=<SmoothL1LossBackward0>)"
515,27493,7,0.0,"tensor(0.8162, grad_fn=<SmoothL1LossBackward0>)"
516,27548,54,60.0,"tensor(0.2963, grad_fn=<SmoothL1LossBackward0>)"
517,27623,74,40.0,"tensor(0.8165, grad_fn=<SmoothL1LossBackward0>)"
518,27653,29,10.0,"tensor(0.0017, grad_fn=<SmoothL1LossBackward0>)"
519,27699,45,20.0,"tensor(0.2970, grad_fn=<SmoothL1LossBackward0>)"
520,27734,34,10.0,"tensor(0.4440, grad_fn=<SmoothL1LossBackward0>)"
521,27834,99,20.0,"tensor(0.1495, grad_fn=<SmoothL1LossBackward0>)"
522,27865,30,0.0,"tensor(0.5897, grad_fn=<SmoothL1LossBackward0>)"
523,27902,36,20.0,"tensor(0.0021, grad_fn=<SmoothL1LossBackward0>)"
524,27924,21,10.0,"tensor(1.0425, grad_fn=<SmoothL1LossBackward0>)"
525,28160,235,70.0,"tensor(0.4441, grad_fn=<SmoothL1LossBackward0>)"
526,28210,49,50.0,"tensor(0.2270, grad_fn=<SmoothL1LossBackward0>)"
527,28228,17,0.0,"tensor(0.8172, grad_fn=<SmoothL1LossBackward0>)"
528,28258,29,10.0,"tensor(0.4442, grad_fn=<SmoothL1LossBackward0>)"
529,28286,27,10.0,"tensor(0.2963, grad_fn=<SmoothL1LossBackward0>)"
530,28294,7,0.0,"tensor(0.0012, grad_fn=<SmoothL1LossBackward0>)"
531,28329,34,10.0,"tensor(0.5917, grad_fn=<SmoothL1LossBackward0>)"
532,28345,15,0.0,"tensor(0.2960, grad_fn=<SmoothL1LossBackward0>)"
533,28354,8,0.0,"tensor(0.8867, grad_fn=<SmoothL1LossBackward0>)"
534,28359,4,0.0,"tensor(0.4439, grad_fn=<SmoothL1LossBackward0>)"
535,28569,209,80.0,"tensor(0.1483, grad_fn=<SmoothL1LossBackward0>)"
536,28597,27,10.0,"tensor(0.0008, grad_fn=<SmoothL1LossBackward0>)"
537,28789,191,80.0,"tensor(0.2967, grad_fn=<SmoothL1LossBackward0>)"
538,28812,22,20.0,"tensor(0.0008, grad_fn=<SmoothL1LossBackward0>)"
539,28851,38,30.0,"tensor(0.1491, grad_fn=<SmoothL1LossBackward0>)"
540,28918,66,40.0,"tensor(0.1485, grad_fn=<SmoothL1LossBackward0>)"
541,28923,4,0.0,"tensor(0.0008, grad_fn=<SmoothL1LossBackward0>)"
542,29380,456,30.0,"tensor(0.0005, grad_fn=<SmoothL1LossBackward0>)"
543,29387,6,0.0,"tensor(0.2967, grad_fn=<SmoothL1LossBackward0>)"
544,29422,34,20.0,"tensor(0.2967, grad_fn=<SmoothL1LossBackward0>)"
545,29455,32,0.0,"tensor(0.5926, grad_fn=<SmoothL1LossBackward0>)"
546,29465,9,20.0,"tensor(0.6704, grad_fn=<SmoothL1LossBackward0>)"
547,29682,216,60.0,"tensor(0.8194, grad_fn=<SmoothL1LossBackward0>)"
548,29698,15,0.0,"tensor(0.2964, grad_fn=<SmoothL1LossBackward0>)"
549,29893,194,90.0,"tensor(0.4442, grad_fn=<SmoothL1LossBackward0>)"
550,29916,22,20.0,"tensor(0.5224, grad_fn=<SmoothL1LossBackward0>)"
551,30006,89,55.0,"tensor(0.4446, grad_fn=<SmoothL1LossBackward0>)"
552,30044,37,40.0,"tensor(0.5221, grad_fn=<SmoothL1LossBackward0>)"
553,30075,30,10.0,"tensor(0.0009, grad_fn=<SmoothL1LossBackward0>)"
554,30080,4,0.0,"tensor(0.3746, grad_fn=<SmoothL1LossBackward0>)"
555,30277,196,60.0,"tensor(0.1488, grad_fn=<SmoothL1LossBackward0>)"
556,30301,23,10.0,"tensor(0.4440, grad_fn=<SmoothL1LossBackward0>)"
557,30350,48,10.0,"tensor(0.1487, grad_fn=<SmoothL1LossBackward0>)"
558,30359,8,0.0,"tensor(0.4441, grad_fn=<SmoothL1LossBackward0>)"
559,30369,9,0.0,"tensor(0.1487, grad_fn=<SmoothL1LossBackward0>)"
560,30405,35,20.0,"tensor(0.4433, grad_fn=<SmoothL1LossBackward0>)"
561,30440,34,30.0,"tensor(0.5916, grad_fn=<SmoothL1LossBackward0>)"
562,30526,85,40.0,"tensor(0.5917, grad_fn=<SmoothL1LossBackward0>)"
563,30544,17,0.0,"tensor(0.2967, grad_fn=<SmoothL1LossBackward0>)"
564,30569,24,10.0,"tensor(0.0010, grad_fn=<SmoothL1LossBackward0>)"
565,30615,45,30.0,"tensor(0.3747, grad_fn=<SmoothL1LossBackward0>)"
566,30620,4,0.0,"tensor(0.1489, grad_fn=<SmoothL1LossBackward0>)"
567,30714,93,50.0,"tensor(0.1485, grad_fn=<SmoothL1LossBackward0>)"
568,30746,31,20.0,"tensor(0.1483, grad_fn=<SmoothL1LossBackward0>)"
569,30778,31,20.0,"tensor(0.4439, grad_fn=<SmoothL1LossBackward0>)"
570,30830,51,20.0,"tensor(1.0352, grad_fn=<SmoothL1LossBackward0>)"
571,30835,4,0.0,"tensor(0.0007, grad_fn=<SmoothL1LossBackward0>)"
572,30861,25,10.0,"tensor(0.4440, grad_fn=<SmoothL1LossBackward0>)"
573,31103,241,120.0,"tensor(0.0007, grad_fn=<SmoothL1LossBackward0>)"
574,31232,128,110.0,"tensor(0.5917, grad_fn=<SmoothL1LossBackward0>)"
575,31307,74,30.0,"tensor(0.0006, grad_fn=<SmoothL1LossBackward0>)"
576,31427,119,90.0,"tensor(0.4441, grad_fn=<SmoothL1LossBackward0>)"
577,31452,24,30.0,"tensor(0.2963, grad_fn=<SmoothL1LossBackward0>)"
578,31462,9,10.0,"tensor(0.5225, grad_fn=<SmoothL1LossBackward0>)"
579,31471,8,0.0,"tensor(1.3388, grad_fn=<SmoothL1LossBackward0>)"
580,31514,42,20.0,"tensor(0.1482, grad_fn=<SmoothL1LossBackward0>)"
581,31574,59,20.0,"tensor(0.2960, grad_fn=<SmoothL1LossBackward0>)"
582,31599,24,10.0,"tensor(0.4444, grad_fn=<SmoothL1LossBackward0>)"
583,31741,141,50.0,"tensor(0.1488, grad_fn=<SmoothL1LossBackward0>)"
584,31766,24,0.0,"tensor(0.1490, grad_fn=<SmoothL1LossBackward0>)"
585,31798,31,10.0,"tensor(0.1488, grad_fn=<SmoothL1LossBackward0>)"
586,31830,31,20.0,"tensor(0.4436, grad_fn=<SmoothL1LossBackward0>)"
587,31973,142,50.0,"tensor(0.4442, grad_fn=<SmoothL1LossBackward0>)"
588,31983,9,0.0,"tensor(0.2961, grad_fn=<SmoothL1LossBackward0>)"
589,32046,62,40.0,"tensor(0.1483, grad_fn=<SmoothL1LossBackward0>)"
590,32070,23,20.0,"tensor(0.2264, grad_fn=<SmoothL1LossBackward0>)"
591,32102,31,10.0,"tensor(0.4439, grad_fn=<SmoothL1LossBackward0>)"
592,32199,96,40.0,"tensor(0.5219, grad_fn=<SmoothL1LossBackward0>)"
593,32211,11,0.0,"tensor(0.3745, grad_fn=<SmoothL1LossBackward0>)"
594,32246,34,20.0,"tensor(0.3743, grad_fn=<SmoothL1LossBackward0>)"
595,32254,7,0.0,"tensor(0.4436, grad_fn=<SmoothL1LossBackward0>)"
596,32267,12,0.0,"tensor(0.1484, grad_fn=<SmoothL1LossBackward0>)"
597,32299,31,10.0,"tensor(0.4436, grad_fn=<SmoothL1LossBackward0>)"
598,32308,8,0.0,"tensor(0.1480, grad_fn=<SmoothL1LossBackward0>)"
599,32362,53,40.0,"tensor(0.1483, grad_fn=<SmoothL1LossBackward0>)"
600,32428,65,50.0,"tensor(0.1485, grad_fn=<SmoothL1LossBackward0>)"
601,32481,52,20.0,"tensor(0.0006, grad_fn=<SmoothL1LossBackward0>)"
602,32495,13,0.0,"tensor(0.2269, grad_fn=<SmoothL1LossBackward0>)"
603,32501,5,0.0,"tensor(0.2966, grad_fn=<SmoothL1LossBackward0>)"
604,32522,20,20.0,"tensor(0.2962, grad_fn=<SmoothL1LossBackward0>)"
605,32725,202,80.0,"tensor(0.4453, grad_fn=<SmoothL1LossBackward0>)"
606,32733,7,0.0,"tensor(0.4437, grad_fn=<SmoothL1LossBackward0>)"
607,32739,5,10.0,"tensor(0.5225, grad_fn=<SmoothL1LossBackward0>)"
608,32761,21,10.0,"tensor(0.5912, grad_fn=<SmoothL1LossBackward0>)"
609,32767,5,0.0,"tensor(0.0005, grad_fn=<SmoothL1LossBackward0>)"
610,32792,24,0.0,"tensor(0.4434, grad_fn=<SmoothL1LossBackward0>)"
611,32845,52,20.0,"tensor(0.1487, grad_fn=<SmoothL1LossBackward0>)"
612,32905,59,40.0,"tensor(0.1504, grad_fn=<SmoothL1LossBackward0>)"
613,33187,281,130.0,"tensor(0.5220, grad_fn=<SmoothL1LossBackward0>)"
614,33204,16,0.0,"tensor(0.7395, grad_fn=<SmoothL1LossBackward0>)"
615,33219,14,0.0,"tensor(0.1488, grad_fn=<SmoothL1LossBackward0>)"
616,33266,46,0.0,"tensor(0.7483, grad_fn=<SmoothL1LossBackward0>)"
617,33312,45,40.0,"tensor(0.2949, grad_fn=<SmoothL1LossBackward0>)"
618,33338,25,10.0,"tensor(0.2961, grad_fn=<SmoothL1LossBackward0>)"
619,33442,103,50.0,"tensor(0.1487, grad_fn=<SmoothL1LossBackward0>)"
620,33532,89,30.0,"tensor(0.5905, grad_fn=<SmoothL1LossBackward0>)"
621,33583,50,30.0,"tensor(0.3740, grad_fn=<SmoothL1LossBackward0>)"
622,33674,90,40.0,"tensor(0.0007, grad_fn=<SmoothL1LossBackward0>)"
623,33734,59,30.0,"tensor(0.2268, grad_fn=<SmoothL1LossBackward0>)"
624,33741,6,0.0,"tensor(0.1489, grad_fn=<SmoothL1LossBackward0>)"
625,33754,12,0.0,"tensor(0.1487, grad_fn=<SmoothL1LossBackward0>)"
626,33926,171,60.0,"tensor(0.2272, grad_fn=<SmoothL1LossBackward0>)"
627,33959,32,0.0,"tensor(0.2959, grad_fn=<SmoothL1LossBackward0>)"
628,34091,131,50.0,"tensor(0.5929, grad_fn=<SmoothL1LossBackward0>)"
629,34106,14,20.0,"tensor(1.0353, grad_fn=<SmoothL1LossBackward0>)"
630,34160,53,20.0,"tensor(0.1483, grad_fn=<SmoothL1LossBackward0>)"
631,34199,38,20.0,"tensor(0.4443, grad_fn=<SmoothL1LossBackward0>)"
632,34209,9,0.0,"tensor(0.4441, grad_fn=<SmoothL1LossBackward0>)"
